,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,ic_est
2026-02-03 00:00:00+00:00,-0.0128184,1.56396,0.740135,0.0850588,0.000462509,0.426385,0.0001364,9.90712e-05,3.22888e-05,-0.000389475,-0.0121917,-0.0171099,0.00491814,23,0.056941
2026-02-04 00:00:00+00:00,-0.0216149,1.53016,0.727891,0.0694836,0.00203204,0.396324,0.00012674,6.17853e-05,2.52143e-05,-0.000568972,-0.0210138,-0.019349,-0.00166481,23.9792,0.051266
2026-02-05 00:00:00+00:00,-0.00591501,1.52111,0.664664,0.0425461,0.00397717,0.241643,7.73066e-05,6.22129e-05,1.38704e-05,-0.000751728,-0.00497178,-0.052259,0.0472872,24,0.0428258
2026-02-06 00:00:00+00:00,0.0100755,1.53643,0.705199,0.0182401,0.00154584,0.344671,0.000110278,4.92968e-05,2.32678e-05,-0.000251463,0.0105285,0.0451325,-0.034604,24,0.0374415
2026-02-07 00:00:00+00:00,-0.00278318,1.53216,0.793278,0.037115,0.000972127,0.243044,7.77729e-05,2.88828e-05,1.45337e-05,-0.000302613,-0.00231646,-0.00270886,0.000392401,24.8333,0.0410831
2026-02-08 00:00:00+00:00,-0.0278196,1.48953,0.837161,0.042179,-0.00295825,0.203568,6.49663e-05,1.63273e-05,1.98996e-05,-0.00168212,-0.0263436,0.000940896,-0.0272845,25,0.0409229
2026-02-09 00:00:00+00:00,0.00970999,1.504,0.793909,0.034134,-0.00478616,0.11583,3.72107e-05,2.68802e-05,3.32209e-05,-0.00204242,0.0118568,-9.84464e-05,0.0119552,24,0.0361235
2026-02-10 00:00:00+00:00,-0.0203718,1.47336,0.640111,0.025389,-0.00758369,0.637806,0.000204005,0.000115453,2.5314e-05,-0.00217231,-0.0180281,-0.0116763,-0.00635177,24.9583,0.0332789
2026-02-11 00:00:00+00:00,-0.0143662,1.45219,0.210577,0.0151689,0.00141064,0.678512,0.000217051,0.000118187,3.83521e-05,-0.00102883,-0.0130482,-0.00492535,-0.00812284,24.0417,0.0229895
2026-02-12 00:00:00+00:00,-0.000815089,1.45101,0.0703188,0.0155373,0.00508637,0.383952,0.000122863,5.74119e-05,2.25516e-05,-0.000158019,-0.00045383,0.000272827,-0.000726657,12.875,0.0143139
