,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,n_positions,ic_est
2024-08-27 00:00:00+00:00,-0.0141489,1.24951,0.874371,0.218078,-0.0158629,0.0916193,2.9299e-05,3.66237e-06,3.9762e-06,1.22345e-05,-0.0141942,29,0.0234106
2024-08-28 00:00:00+00:00,0.00521796,1.25603,0.851357,0.193517,0.00107659,0.0814424,2.60555e-05,1.16158e-05,4.86278e-06,-1.10455e-05,0.00529395,29,0.0197979
2024-08-29 00:00:00+00:00,0.00522842,1.2626,0.829423,0.195939,0.00169223,0.128704,4.11903e-05,9.01796e-06,8.88344e-06,-3.47125e-05,0.00531531,29,0.0213193
2024-08-30 00:00:00+00:00,-0.00201671,1.26005,0.854463,0.196054,-0.0031627,0.142575,4.56186e-05,1.30651e-05,7.72655e-06,9.21831e-06,-0.00194975,29.125,0.0231819
2024-08-31 00:00:00+00:00,-0.000783726,1.25906,0.888935,0.197647,-0.0078663,0.0216125,6.91251e-06,8.64064e-07,6.1001e-07,4.09634e-05,-0.000808104,30,0.0236068
2024-09-01 00:00:00+00:00,0.00397968,1.26407,0.872068,0.203387,-0.00407879,0.00787052,2.51788e-06,1.58806e-06,2.55361e-07,0.000117229,0.00387548,30,0.0230058
2024-09-02 00:00:00+00:00,-0.00606471,1.25641,0.873433,0.207764,-0.017792,0.242178,7.74885e-05,5.80421e-05,2.78962e-05,-2.39793e-05,-0.00587615,29.125,0.0246524
2024-09-03 00:00:00+00:00,-0.000361627,1.25595,0.895967,0.207002,-0.0107298,0.217885,6.97071e-05,3.3247e-05,1.54178e-05,8.74781e-05,-0.000320491,30,0.0225879
2024-09-04 00:00:00+00:00,0.000824163,1.25699,0.94206,0.175876,-0.00653943,0.263564,8.43409e-05,2.18576e-05,1.8211e-05,0.000527101,0.000441806,30,0.0214129
2024-09-05 00:00:00+00:00,-0.00650605,1.24881,0.844177,0.192348,0.00326253,0.163428,5.22941e-05,6.53677e-06,6.72374e-06,-8.41816e-06,-0.00644537,30,0.0176795
2024-09-06 00:00:00+00:00,-0.00868917,1.23796,0.802325,0.187636,0.00580317,0.0922441,2.95126e-05,3.68907e-06,3.50571e-06,2.54793e-05,-0.0086888,30,0.0134054
2024-09-07 00:00:00+00:00,-0.00203847,1.23544,0.748689,0.16822,0.00416729,0.00518694,1.65742e-06,2.07177e-07,4.72046e-07,-8.25795e-06,-0.00202159,30,0.0112849
2024-09-08 00:00:00+00:00,-0.00240569,1.23246,0.754263,0.172896,0.00847853,0.013078,4.18391e-06,1.07967e-06,7.47319e-07,-2.94789e-06,-0.00239254,30,0.00924555
2024-09-09 00:00:00+00:00,-0.000178897,1.23224,0.740552,0.163944,0.0135843,0.0309767,9.91807e-06,1.23976e-06,2.76287e-06,4.5348e-05,-0.000200059,28.3125,0.00657236
2024-09-10 00:00:00+00:00,-0.00126429,1.23069,0.745732,0.157389,0.011264,0.0225059,7.20429e-06,9.00536e-07,4.74727e-07,6.47298e-05,-0.00131404,29,0.00344904
2024-09-11 00:00:00+00:00,0.00544766,1.23739,0.718102,0.15596,0.013619,0.00535465,1.71508e-06,2.14385e-07,1.05048e-07,7.95051e-06,0.00543445,28.4792,0.00536937
2024-09-12 00:00:00+00:00,-0.00236795,1.23446,0.72026,0.149709,0.00667102,0.00952226,3.04874e-06,1.61126e-06,6.60092e-07,-3.13507e-05,-0.00232545,28,0.00499977
2024-09-13 00:00:00+00:00,-0.00144211,1.23268,0.719033,0.14886,0.00706977,0.00650329,2.08088e-06,2.6011e-07,2.06573e-07,0.000203518,-0.00163482,28,0.00507601
2024-09-14 00:00:00+00:00,7.17371e-05,1.23277,0.726085,0.151598,0.00384833,0.00205868,6.5782e-07,8.22275e-08,5.77766e-08,0.00025859,-0.00018184,28,0.00526456
2024-09-15 00:00:00+00:00,0.00380604,1.23746,0.719978,0.154155,0.00187011,0,0,0,0,0.000117035,0.0036863,28,0.00650825
2024-09-16 00:00:00+00:00,0.00212945,1.24009,0.649772,0.166264,0.0263792,0.0488932,1.56405e-05,1.64076e-05,4.28895e-06,-4.58374e-06,0.00217355,26,0.0047561
2024-09-17 00:00:00+00:00,0.00412645,1.24521,0.648042,0.162787,0.0267121,0.00885994,2.83623e-06,1.53294e-06,5.35655e-07,3.57712e-05,0.00409031,26,0.00493481
2024-09-18 00:00:00+00:00,-0.00318991,1.24124,0.643938,0.158155,0.018779,0.00439249,1.40542e-06,5.25126e-07,2.515e-07,0.000129726,-0.00331665,26,0.00493055
2024-09-19 00:00:00+00:00,0.000459725,1.24181,0.673143,0.154395,-0.00296095,0.00440426,1.40888e-06,1.7611e-07,2.67197e-07,0.000101726,0.000369857,26,0.0027365
2024-09-20 00:00:00+00:00,0.0006485,1.24262,0.680827,0.161478,-0.00233701,0.00514678,1.64565e-06,2.05706e-07,2.20066e-07,9.68762e-06,0.000647348,26,0.00329062
2024-09-21 00:00:00+00:00,0.00171755,1.24475,0.67836,0.164291,-0.00271789,0,0,0,0,3.07806e-05,0.00168939,26,0.00464188
2024-09-22 00:00:00+00:00,0.00273152,1.24815,0.675606,0.165137,-0.00504045,0,0,0,0,8.50565e-05,0.00264635,26,0.00750185
2024-09-23 00:00:00+00:00,-0.00327657,1.24406,0.5463,0.0734997,-0.0135565,0.143836,4.60186e-05,2.79188e-05,1.29243e-05,1.43043e-05,-0.00320624,24.9167,0.00676389
2024-09-24 00:00:00+00:00,-0.00498227,1.23786,0.54617,0.0775139,-0.0124978,0.00846215,2.70718e-06,1.41274e-06,4.44539e-07,3.39235e-05,-0.00501896,25,0.00384393
2024-09-25 00:00:00+00:00,-0.00765033,1.22839,0.541659,0.0844756,-0.00759416,0.0195499,6.24806e-06,7.81008e-07,1.21592e-06,3.58533e-05,-0.00769981,25,0.00108048
2024-09-26 00:00:00+00:00,-0.00210205,1.22581,0.539179,0.0876051,-0.00755164,0.0189309,6.05311e-06,7.56638e-07,1.20353e-06,-1.55245e-05,-0.00207402,25,0.000275121
2024-09-27 00:00:00+00:00,-0.00434741,1.22048,0.542215,0.0889665,-0.00612023,0.0134026,4.287e-06,8.93989e-07,9.33374e-07,-1.48827e-05,-0.00432866,25,0.000202174
2024-09-28 00:00:00+00:00,-0.000822649,1.21948,0.533524,0.0942692,-0.00624978,0.0100148,3.19808e-06,3.9976e-07,6.68875e-07,-5.78795e-06,-0.000805438,25,9.2711e-07
2024-09-29 00:00:00+00:00,0.00303138,1.22317,0.523844,0.102467,-0.0110136,0.00414821,1.32575e-06,1.65719e-07,2.00704e-07,-1.7785e-05,0.00305129,25,0.00019162
2024-09-30 00:00:00+00:00,-0.000768549,1.22223,0.387453,0.102566,0.00636666,0.128149,4.10235e-05,1.95623e-05,9.57354e-06,-3.44996e-05,-0.000661465,23,0
2024-10-01 00:00:00+00:00,-0.00108242,1.22091,0.369455,0.0930866,0.00370266,0.0201795,6.45436e-06,9.00637e-07,1.22576e-07,-5.49394e-05,-0.00101578,23,0
2024-10-02 00:00:00+00:00,-0.00115257,1.2195,0.335721,0.0769414,-0.00145745,0.0037478,1.19856e-06,1.4982e-07,1.23727e-08,-5.04128e-05,-0.00109854,23,0
2024-10-03 00:00:00+00:00,-0.000288585,1.21915,0.322013,0.0722265,0.00071795,0.00212307,6.80013e-07,8.50016e-08,4.88049e-09,-5.68147e-05,-0.000229432,23,0.000225762
2024-10-04 00:00:00+00:00,-0.000542232,1.21849,0.325918,0.072012,0.00180091,0.00207608,6.64425e-07,8.30532e-08,1.42919e-07,-2.3554e-05,-0.000516026,23,0.00240072
