,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,n_positions,ic_est
2023-09-05 00:00:00+00:00,-0.0033723,0.956061,0.572283,0.0343299,-0.0526286,0.214658,6.86922e-05,2.97849e-05,1.58974e-05,-0.000228599,-0.00303011,29,0.0193635
2023-09-06 00:00:00+00:00,-0.0026034,0.953572,0.554861,0.0431366,-0.0404784,0.180611,5.78021e-05,2.00661e-05,1.39783e-05,0.000257712,-0.00276399,29,0.0189384
2023-09-07 00:00:00+00:00,0.00445102,0.957816,0.578382,0.0357545,-0.033161,0.234157,7.49439e-05,3.36164e-05,1.83616e-05,0.000350293,0.00422495,29.0729,0.0203793
2023-09-08 00:00:00+00:00,-0.00101969,0.95684,0.596987,0.0391138,-0.0339376,0.241993,7.74401e-05,3.01911e-05,2.30244e-05,0.000593505,-0.00147362,30,0.0223642
2023-09-09 00:00:00+00:00,0.00500633,0.96163,0.602425,0.0645955,-0.0241138,0.505576,0.000161808,4.16371e-05,4.72099e-05,-0.000108351,0.00535956,30,0.0246655
2023-09-10 00:00:00+00:00,0.00262958,0.964159,0.66436,0.0686093,-0.055314,0.40681,0.000130205,4.01462e-05,3.63007e-05,-0.000190289,0.00304398,30,0.0258016
2023-09-11 00:00:00+00:00,0.00565564,0.969611,0.686989,0.0784459,-0.0422764,0.754687,0.000241517,8.68639e-05,8.02395e-05,0.000792959,0.00527892,29.9896,0.0257285
2023-09-12 00:00:00+00:00,0.00637513,0.975793,0.680419,0.0641,-0.0138493,1.07452,0.000343896,7.96047e-05,0.000110456,-0.000398249,0.00729962,30,0.026925
2023-09-13 00:00:00+00:00,0.0024271,0.978161,0.695678,0.0174945,-0.0265179,0.864026,0.000276561,3.78458e-05,7.98676e-05,0.000465806,0.00236615,30,0.0264391
2023-09-14 00:00:00+00:00,0.00315894,0.981251,0.662909,0.0183251,-0.0300506,0.683941,0.000218892,3.71772e-05,5.89591e-05,-0.000138387,0.00361765,30,0.0250834
2023-09-15 00:00:00+00:00,-0.0075037,0.973888,0.662378,0.0273878,-0.0298606,0.384149,0.00012293,3.03886e-05,2.6486e-05,-0.000695616,-0.0066411,30,0.0233757
2023-09-16 00:00:00+00:00,0.00142039,0.975271,0.591975,0.028915,-0.021452,0.326677,0.000104566,1.752e-05,2.75988e-05,-0.000105892,0.00168161,29.9896,0.0213677
2023-09-17 00:00:00+00:00,-0.000392639,0.974888,0.592663,0.0194179,-0.031056,0.376117,0.000120369,1.73835e-05,2.29842e-05,1.68728e-05,-0.000238998,30,0.0208947
2023-09-18 00:00:00+00:00,0.00052252,0.975398,0.614064,0.0216811,-0.0362684,0.523546,0.000167566,3.67885e-05,4.87771e-05,-0.000581566,0.00136747,29,0.0214528
2023-09-19 00:00:00+00:00,-0.00747025,0.968111,0.588672,0.0548926,-0.0293124,0.205661,6.5815e-05,1.41196e-05,1.53256e-05,-0.00043541,-0.00695802,29,0.0209001
2023-09-20 00:00:00+00:00,0.00049036,0.968586,0.588041,0.0765273,-0.0209479,0.101829,3.25889e-05,1.05403e-05,6.02594e-06,-0.000458641,0.0010043,28.125,0.0216719
2023-09-21 00:00:00+00:00,-0.00104502,0.967574,0.565639,0.0594927,-0.013868,0.188694,6.03872e-05,2.01201e-05,1.44166e-05,-8.73482e-05,-0.000859648,28.9896,0.0209248
2023-09-22 00:00:00+00:00,-0.00973273,0.958157,0.580911,0.0301868,-0.049797,0.132743,4.24773e-05,5.30966e-06,9.9615e-06,-8.68201e-05,-0.00962485,29,0.0196045
2023-09-23 00:00:00+00:00,0.000282545,0.958428,0.555848,0.0663728,-0.00552075,0.189147,6.0526e-05,7.78626e-06,2.30244e-05,-8.54232e-05,0.000463135,29,0.0180769
2023-09-24 00:00:00+00:00,0.00259227,0.960912,0.571784,0.0433373,-0.0489349,0.138601,4.43554e-05,5.88591e-06,7.44606e-06,-2.42541e-05,0.00267303,29,0.0196049
2023-09-25 00:00:00+00:00,-0.000929538,0.960019,0.543791,0.0429107,-0.0319181,0.262466,8.39904e-05,1.79108e-05,1.78733e-05,4.01536e-05,-0.000844822,27.9896,0.0184265
2023-09-26 00:00:00+00:00,-0.00300792,0.957131,0.556255,0.0242264,-0.0489695,0.0713815,2.28462e-05,3.19063e-06,3.22972e-06,-0.000392572,-0.0025849,28,0.0163465
2023-09-27 00:00:00+00:00,0.00125763,0.958335,0.549346,0.0356233,-0.0223743,0.15328,4.90552e-05,1.15555e-05,6.55983e-06,-0.000515745,0.00184605,27.9792,0.0150173
2023-09-28 00:00:00+00:00,0.00284235,0.961059,0.558122,0.0256336,-0.0188281,0.0945835,3.02676e-05,3.78345e-06,5.91717e-06,1.76593e-05,0.00286545,28,0.0145196
2023-09-29 00:00:00+00:00,0.00060325,0.961639,0.573604,0.0293756,-0.00880978,0.0882025,2.82283e-05,6.41917e-06,4.85289e-06,6.393e-05,0.0005855,28,0.0132073
2023-09-30 00:00:00+00:00,-0.000153597,0.961491,0.567987,0.0302317,-0.00688906,0.0740323,2.36899e-05,5.02639e-06,3.36235e-06,8.65404e-05,-0.000205338,28,0.013933
2023-10-01 00:00:00+00:00,0.00479004,0.966096,0.582606,0.0168404,-0.0215579,0.0532084,1.70284e-05,2.2077e-06,7.3826e-06,9.49602e-05,0.00471723,28,0.0130449
2023-10-02 00:00:00+00:00,0.000765491,0.966836,0.535969,0.0446043,0.0232281,0.0800025,2.55912e-05,7.7942e-06,8.85388e-06,-1.08297e-05,0.000823341,25.9479,0.0116146
2023-10-03 00:00:00+00:00,0.00250736,0.96926,0.517751,0.0356617,0.00862137,0.112951,3.61473e-05,5.28742e-06,8.60725e-06,-2.73272e-05,0.00258477,26.9167,0.0117099
2023-10-04 00:00:00+00:00,3.39861e-05,0.969293,0.485156,0.0375532,0.00393081,0.130176,4.16596e-05,5.20745e-06,8.55469e-06,-4.14838e-06,9.63553e-05,27,0.0131278
2023-10-05 00:00:00+00:00,-0.000805205,0.968513,0.466727,0.0278415,-0.0181486,0.0566746,1.81353e-05,2.26692e-06,2.8693e-06,9.36078e-08,-0.000779512,27,0.0138239
2023-10-06 00:00:00+00:00,0.000781255,0.969269,0.47222,0.0211572,-0.0227239,0.0402749,1.28877e-05,3.08214e-06,2.4159e-06,-4.38225e-05,0.000846629,27,0.0126418
2023-10-07 00:00:00+00:00,0.00120492,0.970437,0.465219,0.0311346,-0.0108356,0.0492088,1.57477e-05,1.96846e-06,2.50309e-06,8.28577e-06,0.00121764,27,0.0123891
2023-10-08 00:00:00+00:00,0.000722463,0.971138,0.468981,0.0253338,-0.0231337,0.0542706,1.73679e-05,2.17099e-06,2.96017e-06,-1.47819e-05,0.000761389,27,0.0135827
2023-10-09 00:00:00+00:00,0.00200009,0.973081,0.441324,0.0245454,-0.0293796,0.0371949,1.19031e-05,1.48788e-06,4.30183e-06,-5.5184e-05,0.0020743,25,0.0128287
2023-10-10 00:00:00+00:00,-0.000675733,0.972423,0.457762,0.0431655,-0.00802558,0.0263772,8.44064e-06,1.05508e-06,1.83334e-06,0.000140693,-0.000802658,25,0.0137646
2023-10-11 00:00:00+00:00,-0.00282371,0.969677,0.450234,0.047473,-0.000988341,0.0298756,9.56072e-06,1.36609e-06,1.72435e-06,4.57374e-05,-0.00285884,25,0.0138731
2023-10-12 00:00:00+00:00,-0.00365364,0.966134,0.443092,0.0383452,-0.00905474,0.036535,1.16915e-05,1.46144e-06,1.87148e-06,4.22317e-06,-0.00364796,25,0.0124663
2023-10-13 00:00:00+00:00,0.000613375,0.966727,0.443987,0.0347621,-0.0107726,0,0,0,0,1.80687e-05,0.000596149,25,0.0122511
2023-10-14 00:00:00+00:00,-0.00170355,0.96508,0.454548,0.0265746,-0.0193701,0.0187492,5.9989e-06,7.49862e-07,2.0508e-06,1.00998e-05,-0.00170486,25,0.0143411
2023-10-15 00:00:00+00:00,-0.00262285,0.962549,0.459449,0.0245532,-0.0422254,0.0182073,5.81707e-06,1.54311e-06,2.09459e-06,1.46996e-05,-0.0026193,25,0.0151134
2023-10-16 00:00:00+00:00,0.00484862,0.967216,0.452199,0.0141845,-0.00997942,0.124913,3.99954e-05,7.50958e-06,7.73823e-06,1.774e-05,0.00488401,24.7292,0.0170547
2023-10-17 00:00:00+00:00,-0.00195982,0.96532,0.445774,-0.0134052,-0.0143528,0.0800515,2.56217e-05,4.17771e-06,5.36521e-06,2.07876e-05,-0.00194175,25,0.0155508
2023-10-18 00:00:00+00:00,0.000221103,0.965534,0.415962,0.00181187,-0.0114934,0.114235,3.65632e-05,4.91689e-06,8.87696e-06,-6.51941e-07,0.000280336,25,0.0148912
2023-10-19 00:00:00+00:00,0.000986488,0.966486,0.426255,-0.00568936,-0.0263505,0.085293,2.72961e-05,4.62106e-06,4.84375e-06,3.05731e-05,0.000995695,25,0.0150429
2023-10-20 00:00:00+00:00,0.00117497,0.967622,0.436344,-0.00434179,-0.0190849,0.157871,5.05281e-05,2.03326e-05,1.13829e-05,-1.85722e-05,0.00127825,25,0.016377
2023-10-21 00:00:00+00:00,-0.000411232,0.967224,0.450868,0.0177714,-0.011078,0.128306,4.10573e-05,1.47953e-05,9.62316e-06,-6.6938e-07,-0.000338962,25,0.0165137
2023-10-22 00:00:00+00:00,-0.000320975,0.966914,0.439179,0.0209817,-0.0148155,0.114621,3.6683e-05,9.71453e-06,9.37611e-06,1.40791e-06,-0.000263097,25,0.0162513
2023-10-23 00:00:00+00:00,-0.00226672,0.964722,0.466829,0.0280282,-0.00649672,0.221558,7.09528e-05,1.56412e-05,1.10296e-05,9.36399e-05,-0.00224627,26,0.0149868
2023-10-24 00:00:00+00:00,0.0075666,0.972021,0.433055,0.00586475,-0.00614134,0.347801,0.000111316,2.12974e-05,2.23534e-05,0.000200074,0.00750092,26,0.0164495
2023-10-25 00:00:00+00:00,-0.00460676,0.967544,0.45352,0.0226536,-0.00923459,0.188316,6.02649e-05,1.60524e-05,1.53146e-05,0.000565564,-0.00508038,26,0.0158116
2023-10-26 00:00:00+00:00,-0.000917793,0.966656,0.461001,0.022001,-0.0042567,0.145876,4.668e-05,8.98457e-06,1.23005e-05,0.000451935,-0.00129321,26.7604,0.0146073
2023-10-27 00:00:00+00:00,0.0027878,0.96935,0.421417,0.0241064,-0.00459178,0.180961,5.79116e-05,9.96189e-06,1.21697e-05,0.000156885,0.00271074,27,0.0153877
2023-10-28 00:00:00+00:00,-0.0015738,0.967825,0.400853,0.0246407,-0.00204169,0.121813,3.89794e-05,4.87243e-06,7.0713e-06,9.60914e-06,-0.00153213,27,0.0156277
2023-10-29 00:00:00+00:00,-0.000243786,0.967589,0.391653,0.0254391,-0.00355608,0.145131,4.64364e-05,6.3659e-06,8.63228e-06,3.04815e-05,-0.000210088,27,0.0170397
2023-10-30 00:00:00+00:00,0.00180023,0.969331,0.408038,0.0176933,-0.0143793,0.245076,7.84294e-05,2.17999e-05,1.66289e-05,1.77771e-06,0.00191754,25.8646,0.0159045
2023-10-31 00:00:00+00:00,0.00102563,0.970325,0.386057,-0.00226165,-0.0227049,0.0977524,3.12811e-05,3.91014e-06,5.3556e-06,0.00022415,0.000845055,26,0.014849
2023-11-01 00:00:00+00:00,3.00655e-05,0.970354,0.392113,0.00489133,-0.0150519,0.0575768,1.84231e-05,4.96912e-06,2.29904e-06,2.59121e-05,3.34948e-05,26.2083,0.015105
2023-11-02 00:00:00+00:00,-0.00313773,0.967309,0.379194,0.0248412,0.00231833,0.0351867,1.12621e-05,3.65249e-06,1.77573e-06,6.63553e-05,-0.00318889,27.2083,0.0146724
2023-11-03 00:00:00+00:00,0.00348376,0.970679,0.357158,0.0111472,-0.0141649,0.0656542,2.10105e-05,2.62631e-06,4.11986e-06,9.87014e-06,0.00349774,28,0.0136764
2023-11-04 00:00:00+00:00,-0.00195,0.968787,0.362993,0.0114363,-0.0141102,0.0284045,9.08914e-06,1.13614e-06,1.37774e-06,9.35571e-06,-0.00194716,27.9792,0.0134577
2023-11-05 00:00:00+00:00,0.000284951,0.969063,0.381398,0.0168673,-0.00752963,0.0361657,1.15735e-05,1.44669e-06,1.27452e-06,1.5297e-05,0.000287741,28,0.0140843
2023-11-06 00:00:00+00:00,-0.00437827,0.96482,0.381735,0.0167617,0.000818505,0.174053,5.5704e-05,1.62195e-05,1.61109e-05,2.9653e-05,-0.00432593,26.5104,0.0145498
2023-11-07 00:00:00+00:00,0.00354205,0.968237,0.389133,0.0212474,-0.0039762,0.140211,4.48754e-05,6.47813e-06,7.81976e-06,0.000161127,0.00343734,27.5104,0.0154813
2023-11-08 00:00:00+00:00,-0.00294939,0.965381,0.385864,0.00538636,-0.0220654,0.0839252,2.68581e-05,5.62637e-06,9.42326e-06,0.000567147,-0.00347418,28,0.0138477
2023-11-09 00:00:00+00:00,-0.00104626,0.964371,0.347471,-0.00197856,-0.0128713,0.215475,6.90106e-05,8.62633e-06,1.0396e-05,0.000575084,-0.00151347,28,0.0119929
2023-11-10 00:00:00+00:00,-0.00108322,0.963327,0.234645,-0.040147,-0.00651862,0.0503503,1.61119e-05,3.74972e-06,3.0661e-06,8.17834e-05,-0.0011397,28,0.00965262
2023-11-11 00:00:00+00:00,-0.00250481,0.960914,0.228308,-0.0358863,-0.00313318,0.00800483,2.56134e-06,3.20167e-07,3.52796e-07,5.22622e-05,-0.00255563,28,0.00795708
2023-11-12 00:00:00+00:00,0.000636876,0.961526,0.222125,-0.0386023,-0.00489947,0.0130981,4.19157e-06,5.23946e-07,8.25942e-07,8.81567e-06,0.000635535,28,0.00699291
2023-11-13 00:00:00+00:00,0.00108075,0.962565,0.201658,-0.0442047,-0.0124471,0.0239871,7.67794e-06,1.50478e-06,4.28485e-06,2.04326e-05,0.00107523,25.8021,0.00544227
2023-11-14 00:00:00+00:00,-0.00196542,0.960673,0.192215,-0.0389471,-0.0112125,0.00902586,2.88812e-06,3.61015e-07,2.31149e-07,2.71404e-05,-0.00198945,26,0.00484864
2023-11-15 00:00:00+00:00,-0.00353567,0.957277,0.19314,-0.0373996,-0.0126657,0,0,0,0,2.60055e-05,-0.00356648,26,0.00398899
2023-11-16 00:00:00+00:00,0.00184716,0.959045,0.195447,-0.0373611,-0.0134894,0.00759532,2.43114e-06,3.03892e-07,5.20926e-07,2.28486e-05,0.00182746,26,0.00515967
2023-11-17 00:00:00+00:00,-0.00240614,0.956737,0.181204,-0.0291534,-0.00737087,0.00229778,7.35107e-07,9.18883e-08,1.4902e-07,-2.12776e-06,-0.00240515,26,0.00466084
2023-11-18 00:00:00+00:00,0.000215623,0.956944,0.179442,-0.0298356,-0.00788148,0,0,0,0,2.51022e-07,0.00021587,26,0.00465342
2023-11-19 00:00:00+00:00,0.000543394,0.957464,0.18076,-0.0291201,-0.00640317,0,0,0,0,-2.42534e-06,0.000545969,26,0.00396059
2023-11-20 00:00:00+00:00,-0.000825754,0.956673,0.178686,-0.0319941,-0.0128219,0.0126341,4.03923e-06,5.04903e-07,5.04993e-07,3.04371e-05,-0.000844909,24,0.00492795
2023-11-21 00:00:00+00:00,0.0012461,0.957865,0.160338,-0.0167341,-0.00880031,0.0244321,7.82151e-06,9.77688e-07,1.4128e-06,1.45528e-05,0.00124611,24,0.00588867
2023-11-22 00:00:00+00:00,0.00120779,0.959022,0.144052,-0.00225778,0.000391982,0.0021767,6.9655e-07,8.70688e-08,1.45961e-07,8.33038e-06,0.00120012,24.875,0.00602422
2023-11-23 00:00:00+00:00,0.00229413,0.961222,0.140555,-0.00623176,-0.00380162,0.013204,4.22527e-06,5.28159e-07,7.74113e-07,5.8133e-06,0.00229174,25,0.00648369
2023-11-24 00:00:00+00:00,0.00151441,0.962678,0.141371,-0.0055662,-0.00261658,0.00874457,2.79837e-06,3.49796e-07,5.73343e-07,1.30393e-06,0.00151623,25,0.00732906
2023-11-25 00:00:00+00:00,0.000286606,0.962954,0.135583,-0.0121552,-0.00822531,0.00955735,3.059e-06,6.4035e-07,9.94014e-07,4.07302e-05,0.000251015,25,0.00729233
2023-11-26 00:00:00+00:00,-0.000643693,0.962334,0.141955,-0.00761271,-0.00143076,0.0120383,3.8515e-06,4.81437e-07,7.19084e-07,0.000268788,-0.000906968,25,0.00863073
2023-11-27 00:00:00+00:00,-0.000406255,0.961943,0.128168,-0.0316759,-0.0263087,0.056758,1.81604e-05,3.08093e-06,3.57883e-06,4.61538e-05,-0.00042693,22.9896,0.0100136
2023-11-28 00:00:00+00:00,-0.000252457,0.9617,0.124976,-0.0225582,-0.0176033,0.0615913,1.97089e-05,2.46361e-06,3.31138e-06,1.02121e-05,-0.000236568,22.9792,0.0118062
2023-11-29 00:00:00+00:00,-0.000717396,0.96101,0.136771,-0.0180572,-0.00949905,0.0401899,1.28602e-05,1.60753e-06,1.63822e-06,6.20149e-06,-0.000707577,23.7604,0.0129688
2023-11-30 00:00:00+00:00,-5.93514e-05,0.960953,0.13615,-0.0197737,-0.0127154,0.0127721,4.08729e-06,5.10911e-07,3.38944e-07,1.16432e-05,-6.58246e-05,24,0.0135738
2023-12-01 00:00:00+00:00,0.000472223,0.961407,0.163492,-0.0226957,-0.0149539,0.0782149,2.50288e-05,3.1286e-06,3.80816e-06,8.70789e-06,0.000495718,24.6562,0.0150763
2023-12-02 00:00:00+00:00,-0.000273934,0.961143,0.181835,-0.0431428,-0.0372823,0.0820657,2.62619e-05,3.87502e-06,4.10964e-06,2.31629e-05,-0.000261737,25,0.0150592
2023-12-03 00:00:00+00:00,0.00163193,0.962712,0.178239,-0.0303036,-0.0195966,0.117352,3.75555e-05,8.17637e-06,6.18183e-06,2.98067e-05,0.00165386,25,0.0165496
2023-12-04 00:00:00+00:00,0.00325084,0.965842,0.24849,-0.0195075,-0.0240536,0.505904,0.000161908,2.3542e-05,4.05137e-05,4.67596e-05,0.00344049,25.625,0.0190128
2023-12-05 00:00:00+00:00,0.00199701,0.96777,0.376172,-0.00998874,-0.0128963,0.516279,0.000165231,2.47563e-05,4.42495e-05,7.43847e-05,0.00216892,27.6042,0.0188458
2023-12-06 00:00:00+00:00,-0.00104945,0.966755,0.370478,-0.0215258,-0.00689142,0.640899,0.000205106,3.93888e-05,4.29652e-05,8.68165e-05,-0.000834118,28.9062,0.0188354
2023-12-07 00:00:00+00:00,0.000792136,0.967521,0.411584,-0.0320939,-0.0100856,0.687576,0.000220013,4.03826e-05,4.72478e-05,0.00010345,0.0010047,29.8333,0.019679
2023-12-08 00:00:00+00:00,-0.00746221,0.960301,0.412986,-0.0262848,-0.012189,0.581543,0.000186103,4.42436e-05,3.91744e-05,8.06077e-05,-0.0072883,30,0.0190988
2023-12-09 00:00:00+00:00,-0.0035996,0.956844,0.358636,-0.00343182,-0.00975333,0.440959,0.000141126,3.1155e-05,3.05239e-05,4.41691e-05,-0.00343071,29.7812,0.0181962
2023-12-10 00:00:00+00:00,-0.00215669,0.95478,0.355212,0.00248228,-0.0120067,0.617581,0.000197659,3.17898e-05,4.22082e-05,-6.49941e-06,-0.00187158,30,0.0193022
2023-12-11 00:00:00+00:00,-0.00416693,0.950802,0.343106,-0.00254718,-0.00656983,0.514732,0.000164715,4.43161e-05,3.93076e-05,3.41084e-05,-0.00394844,27.9896,0.0186555
2023-12-12 00:00:00+00:00,-0.00326943,0.947693,0.298108,0.0103452,-0.0054936,0.364126,0.000116533,4.19755e-05,2.46244e-05,5.96729e-05,-0.00314169,28.25,0.0178822
2023-12-13 00:00:00+00:00,-7.68975e-05,0.94762,0.278737,0.0237207,-0.00170782,0.281506,9.00844e-05,2.4178e-05,1.87387e-05,0.000105993,-4.53061e-05,28,0.017832
2023-12-14 00:00:00+00:00,0.00487939,0.952244,0.249709,0.0287954,-0.00461552,0.321141,0.000102778,2.19323e-05,2.14305e-05,9.67985e-05,0.00491926,28,0.0185217
2023-12-15 00:00:00+00:00,0.00147046,0.953644,0.32476,0.0306583,-0.00987424,0.353023,0.000112979,2.51009e-05,1.71453e-05,0.000122494,0.00150857,28,0.0203782
2023-12-16 00:00:00+00:00,-0.0181592,0.936327,0.353342,0.0489443,-0.00601385,0.280134,8.96168e-05,3.43472e-05,2.1396e-05,0.000114313,-0.0182529,28.1979,0.0204008
2023-12-17 00:00:00+00:00,0.00264344,0.938802,0.353404,0.0373034,-0.00911127,0.300813,9.62673e-05,3.12218e-05,2.0182e-05,7.12626e-05,0.00272342,29.3229,0.0197388
2023-12-18 00:00:00+00:00,-0.00451144,0.934567,0.426495,0.02992,-0.0108546,0.457509,0.000146409,2.7306e-05,3.27733e-05,1.65061e-05,-0.00431689,29.9896,0.0191276
2023-12-19 00:00:00+00:00,-0.00583533,0.929113,0.406259,0.0339122,-0.0047233,0.178278,5.70486e-05,9.10721e-06,1.24596e-05,9.03071e-05,-0.00585141,30,0.016721
2023-12-20 00:00:00+00:00,-0.00276234,0.926547,0.379419,0.0354251,-0.00854534,0.306882,9.82194e-05,1.8858e-05,2.18091e-05,0.00010422,-0.00271744,30,0.0157953
