,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,stops,ic_est
2023-10-19 00:00:00+00:00,0.00126908,1.01792,0.20923,0.0103743,0.00388403,0,0,0,0,-1.75393e-05,0.00128645,-0.00089026,0.00217671,18,0,0
2023-10-20 00:00:00+00:00,-0.00138175,1.01651,0.21432,0.0103407,0.00199388,0,0,0,0,4.30494e-06,-0.00138607,0.00302363,-0.0044097,18,0,0
2023-10-21 00:00:00+00:00,0.0023253,1.01888,0.22033,0.0110413,0.0023017,0.00217084,6.94512e-07,8.6814e-08,2.51125e-07,5.21147e-06,0.00232017,0.00573296,-0.00341279,18,0,0
2023-10-22 00:00:00+00:00,0.000763365,1.01965,0.219232,0.0123105,0.00655254,0.0183749,5.88164e-06,1.20097e-06,9.1389e-07,2.3048e-05,0.000750589,0.0041077,-0.00335711,17.375,0,0
2023-10-23 00:00:00+00:00,0.000539495,1.0202,0.158574,-0.010489,-0.0136364,0.0997417,3.59776e-05,2.54602e-05,8.87172e-06,4.55513e-06,0.000607389,0.00493414,-0.00432675,15.875,3,0
2023-10-24 00:00:00+00:00,-0.0027061,1.01744,0.137309,0.00642476,-0.00334329,0.00515953,1.65065e-06,2.71218e-07,3.14723e-07,3.39086e-06,-0.00270947,-0.000880831,-0.00182864,14,0,0
2023-10-25 00:00:00+00:00,-0.000458147,1.01698,0.134655,0.00888345,-0.000775018,0.0127639,5.73699e-06,1.06138e-06,1.31612e-06,6.38382e-07,-0.000450141,0.00100235,-0.00145249,13.9375,1,0
2023-10-26 00:00:00+00:00,-0.00109523,1.01586,0.133178,0.0112776,-0.000557013,0.00438182,1.40199e-06,1.75249e-07,1.82233e-07,-1.06004e-05,-0.00108181,-0.00021483,-0.000866976,14,0,0
2023-10-27 00:00:00+00:00,-0.000609362,1.01524,0.129775,0.00838317,-0.00207645,0.00207227,6.62787e-07,8.28483e-08,4.31374e-08,-1.7324e-06,-0.000606304,-0.00161222,0.00100592,15,0,0
2023-10-28 00:00:00+00:00,1.22013e-05,1.01526,0.131602,0.0078303,-0.00285588,0,0,0,0,5.68623e-06,7.18485e-06,0.00142282,-0.00141564,15,0,0
2023-10-29 00:00:00+00:00,0.000527836,1.01579,0.132177,0.00853687,-0.00172477,0,0,0,0,-1.02665e-05,0.000538406,0.000713231,-0.000174825,15,0,0
2023-10-30 00:00:00+00:00,-0.00055302,1.01523,0.100269,-0.00366168,-0.00882054,0.0329344,1.05361e-05,1.31701e-06,3.05084e-06,3.26458e-06,-0.00054109,0.000265371,-0.000806461,13,0,0
2023-10-31 00:00:00+00:00,-0.000216772,1.01501,0.100099,-0.00383161,-0.00813132,0,0,0,0,3.43911e-07,-0.000216875,-0.000566227,0.000349352,13,0,0
2023-11-01 00:00:00+00:00,-0.000263618,1.01474,0.0995698,-0.00395202,-0.00776575,0.00439283,1.4054e-06,2.2773e-07,5.36659e-08,3.39997e-06,-0.000264981,0.000685224,-0.000950205,13.1458,0,0
2023-11-02 00:00:00+00:00,0.000217464,1.01496,0.104576,-0.00359923,-0.00882906,0,0,0,0,6.51033e-06,0.000211231,-0.00134804,0.00155927,14,0,0
2023-11-03 00:00:00+00:00,-0.000670542,1.01428,0.102725,-0.00348127,-0.00877486,0,0,0,0,9.06015e-07,-0.000671386,0.000435194,-0.00110658,14,0,0
2023-11-04 00:00:00+00:00,-0.00179965,1.01246,0.107171,-0.00292331,-0.00727777,0.0141724,4.53356e-06,5.66696e-07,8.11899e-07,1.07173e-05,-0.00180552,0.000770692,-0.00257621,14.625,0,0
2023-11-05 00:00:00+00:00,-0.000327895,1.01213,0.0995547,0.00836644,0.00663005,0.0444268,1.99123e-05,6.56398e-06,4.1128e-06,9.18862e-07,-0.000297895,0.000585233,-0.000883127,13.2083,3,0
2023-11-06 00:00:00+00:00,0.00205394,1.01421,0.0705379,0.0159412,0.017289,0.023639,7.98318e-06,1.73053e-06,1.34179e-06,1.72841e-05,0.00204606,0.00238788,-0.000341824,12.5417,1,0
2023-11-07 00:00:00+00:00,-0.000817123,1.01338,0.0685582,0.016467,0.0183289,0,0,0,0,3.59871e-05,-0.000852999,-0.000670596,-0.000182403,12,0,0
