,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,n_positions,ic_est
2023-09-05 00:00:00+00:00,-0.00881812,0.89187,0.789561,0.0285459,-0.0299339,7.96498,0.00254902,0.00082174,0.00112944,-0.000414218,-0.00390614,30,0.0367743
2023-09-06 00:00:00+00:00,-0.00231954,0.889802,0.656764,-0.0153104,-0.0219209,9.54328,0.00305453,0.000770537,0.00120277,0.000217397,0.0025211,29.9583,0.035838
2023-09-07 00:00:00+00:00,0.011284,0.899842,0.771938,0.0235386,-0.0034245,9.99627,0.00320023,0.000883966,0.00149524,0.000236651,0.0165754,29.5625,0.037734
2023-09-08 00:00:00+00:00,-0.00193879,0.898098,0.895621,0.0172558,-0.0232327,8.09516,0.00259106,0.000704935,0.00103885,0.00075521,0.00166835,29.7708,0.0400287
2023-09-09 00:00:00+00:00,0.000233761,0.898307,0.966376,0.0287265,-0.0402128,7.5895,0.00242925,0.000665688,0.000963269,-1.48297e-05,0.00434511,29.1042,0.0420339
2023-09-10 00:00:00+00:00,-0.00437074,0.894381,0.805719,0.00079661,-0.0342647,8.84327,0.00283038,0.000586728,0.00122964,-0.000192207,0.00049437,29.3125,0.0424739
2023-09-11 00:00:00+00:00,0.0206346,0.912836,1.14322,0.13571,-0.0343373,12.0004,0.00384327,0.000873003,0.00207661,0.00152733,0.0257496,29.6875,0.0432137
2023-09-12 00:00:00+00:00,0.00461167,0.917046,1.42525,0.0505193,-0.0198599,15.0325,0.00481293,0.000989557,0.00282911,-0.000552276,0.0138257,30,0.0454594
2023-09-13 00:00:00+00:00,-0.00713848,0.9105,1.40061,0.0758329,-0.0238325,9.83229,0.00314664,0.000680423,0.00158181,0.000609316,-0.00232149,30,0.044999
2023-09-14 00:00:00+00:00,0.00293666,0.913174,1.17944,0.0541957,-0.0317504,9.09386,0.00291199,0.00101335,0.00141553,-0.000126927,0.00845116,30,0.0427565
2023-09-15 00:00:00+00:00,-0.0173321,0.897346,0.94752,0.0295089,-0.0331127,6.43239,0.00205846,0.000723042,0.00100592,-0.000868789,-0.0127492,30,0.0403588
2023-09-16 00:00:00+00:00,0.00575962,0.902515,0.812028,0.0534689,-0.0246941,5.37914,0.00172226,0.000607208,0.000798048,0.000166044,0.00874477,29.875,0.0375933
2023-09-17 00:00:00+00:00,-0.00584353,0.897241,0.818653,0.0477186,-0.0192762,5.25977,0.00168341,0.000842414,0.000773601,-0.000313194,-0.00220058,29.9792,0.0377748
2023-09-18 00:00:00+00:00,-0.00718314,0.890796,0.622715,0.0495931,-0.0245838,7.45844,0.00238709,0.00100031,0.000974229,-0.00128556,-0.00153488,29.2083,0.0379013
2023-09-19 00:00:00+00:00,-0.000908696,0.889986,0.460896,0.011491,-0.0334416,5.19015,0.00166113,0.00083083,0.000491534,-0.000349754,0.00243969,28.5208,0.0359424
2023-09-20 00:00:00+00:00,0.00178022,0.891571,0.428656,0.0158347,-0.0120977,5.30149,0.00169669,0.000768376,0.000501889,-0.000317032,0.00506977,25.5833,0.0361938
2023-09-21 00:00:00+00:00,-0.00575279,0.886442,0.497701,0.0280478,-0.0145903,5.27772,0.00168883,0.00066643,0.00048058,-2.08827e-05,-0.00290094,28.5833,0.0348326
2023-09-22 00:00:00+00:00,-0.0167787,0.871568,0.312868,0.0271535,-0.0251193,5.14096,0.00164473,0.000435247,0.000553905,-0.000117079,-0.0141368,26.4375,0.0336894
2023-09-23 00:00:00+00:00,-0.00518272,0.867051,0.185268,-0.00491651,-0.014925,4.63467,0.00148304,0.000284359,0.00041935,9.03963e-06,-0.00300701,19.5625,0.0314787
2023-09-24 00:00:00+00:00,0.000698212,0.867657,0.165387,0.00472249,-0.0350585,3.9044,0.00124949,0.000284457,0.000328093,4.84524e-07,0.00256098,16.3333,0.0323379
2023-09-25 00:00:00+00:00,-0.0070826,0.861511,0.150595,-0.0113195,-0.0300679,3.94232,0.00126139,0.000257738,0.000400702,2.76812e-05,-0.00519608,16.8333,0.0310042
2023-09-26 00:00:00+00:00,-0.00403132,0.858038,0.0920948,-0.0125477,-0.0345907,2.34031,0.000748884,0.000202436,0.000160477,-0.000433322,-0.00249145,14.1667,0.0288661
2023-09-27 00:00:00+00:00,0.00309436,0.860694,0.133704,-0.00887313,-0.0188776,3.89464,0.00124659,0.000350324,0.000312298,-0.00121497,0.00622695,17.4792,0.0282594
2023-09-28 00:00:00+00:00,-0.00147138,0.859427,0.157515,-0.006159,-0.00817159,4.20048,0.0013442,0.000438773,0.000328414,8.44221e-06,0.000633229,16.9167,0.0286889
2023-09-29 00:00:00+00:00,-0.0038295,0.856136,0.163231,-0.0121787,-0.0225036,4.40965,0.00141114,0.000366034,0.000312094,2.15436e-05,-0.00176364,19.9375,0.0267463
2023-09-30 00:00:00+00:00,-0.000501906,0.855706,0.142962,-0.0174733,-0.0181072,4.21544,0.00134903,0.000351542,0.000301852,2.08781e-05,0.00148089,19.8333,0.0268847
2023-10-01 00:00:00+00:00,-0.00838364,0.848532,0.0989109,-0.0174924,-0.0247975,2.761,0.0008834,0.000190531,0.000261864,-1.44827e-05,-0.00705867,15.7292,0.025502
2023-10-02 00:00:00+00:00,-0.00239109,0.846503,0.0948669,0.000560171,-0.00844078,3.21485,0.00102874,0.000202215,0.000270792,9.24548e-06,-0.000900468,17.125,0.023611
2023-10-03 00:00:00+00:00,0.00063289,0.847039,0.09489,-0.00635541,-0.00454918,3.59142,0.00114936,0.000210237,0.000368114,-6.5513e-06,0.00237235,15.125,0.0235133
2023-10-04 00:00:00+00:00,-0.00217449,0.845197,0.0950309,-0.00634695,-0.00402042,3.1373,0.00100394,0.000184042,0.000239043,5.84396e-06,-0.000754211,16.1458,0.0244483
2023-10-05 00:00:00+00:00,0.000321533,0.845469,0.0871777,-0.00802105,-0.0146147,2.97459,0.000951919,0.000159278,0.000204374,6.50118e-06,0.00163138,16.4167,0.0254126
2023-10-06 00:00:00+00:00,-0.00280857,0.843094,0.0717267,-0.00219806,-0.0130933,2.35204,0.000752646,0.000135712,0.000173448,-4.19411e-06,-0.00174394,15.4375,0.0252042
2023-10-07 00:00:00+00:00,0.000657809,0.843649,0.0583804,-0.00811765,-0.0110066,2.20407,0.00070534,0.000127058,0.000151067,9.30595e-06,0.00163275,13.2083,0.0250605
2023-10-08 00:00:00+00:00,0.000145205,0.843772,0.0544179,-0.0112057,-0.0148871,2.0343,0.000650999,0.000153404,0.000188844,-9.03671e-08,0.00114008,11.2917,0.0259356
2023-10-09 00:00:00+00:00,-0.00149006,0.842514,0.0440454,-0.0119315,-0.0163182,1.4569,0.000466196,6.60055e-05,9.13574e-05,-9.05993e-06,-0.000856912,11.125,0.0235988
2023-10-10 00:00:00+00:00,-0.000336618,0.842231,0.0366942,-0.000993554,-0.00217656,1.0742,0.000343742,8.41286e-05,7.24044e-05,9.95515e-05,6.53903e-05,8.79167,0.0237926
2023-10-11 00:00:00+00:00,-0.00123255,0.841193,0.0271075,-0.00686776,-0.00977457,0.973599,0.000311546,4.73909e-05,5.9317e-05,-5.39641e-07,-0.000814227,7.39583,0.022843
2023-10-12 00:00:00+00:00,-0.00199516,0.839514,0.0292733,-0.00432478,-0.00633947,1.01781,0.000325695,4.64013e-05,6.16251e-05,-6.91577e-06,-0.00155581,8.25,0.0214034
2023-10-13 00:00:00+00:00,-0.000586279,0.839022,0.0269524,-0.00819692,-0.00907183,1.03252,0.00033041,5.1303e-05,7.26189e-05,-1.91995e-06,-0.000129798,8.27083,0.0215516
2023-10-14 00:00:00+00:00,-0.000821822,0.838333,0.0286016,-0.0145167,-0.0181734,0.920142,0.000294446,5.36102e-05,6.39649e-05,4.71453e-06,-0.000413851,6.9375,0.0233137
2023-10-15 00:00:00+00:00,0.00166154,0.839725,0.0269421,-0.0119039,-0.0173718,1.02879,0.000329237,9.35808e-05,7.25928e-05,3.04026e-06,0.00215333,7.54167,0.0240821
2023-10-16 00:00:00+00:00,0.00115643,0.840697,0.0412752,-0.00929994,-0.01144,1.55505,0.000497673,0.000150015,0.000129779,1.13396e-05,0.00192398,9.375,0.0263562
2023-10-17 00:00:00+00:00,-0.00104337,0.839819,0.0492856,-0.0112071,-0.011702,1.66957,0.000534279,0.000146322,0.000154612,6.66984e-06,-0.000214235,9.10417,0.0253153
2023-10-18 00:00:00+00:00,-0.00208586,0.838068,0.0469559,-0.00648963,-0.00936488,1.71211,0.000547869,0.000255658,0.000145039,-7.72031e-07,-0.00113687,9.58333,0.0247253
2023-10-19 00:00:00+00:00,0.000786381,0.838727,0.04228,-0.0125548,-0.0149158,1.6954,0.000542555,0.000191032,0.000146619,-9.27275e-07,0.00166921,9.02083,0.0255282
2023-10-20 00:00:00+00:00,-0.00347332,0.835814,0.04684,-0.00830033,-0.0138108,1.57608,0.000504328,0.000141767,0.000123008,1.32136e-05,-0.00272181,9.625,0.0267833
2023-10-21 00:00:00+00:00,0.00140216,0.836985,0.0389184,-0.00795447,-0.0137583,1.55416,0.000497363,0.000173344,0.00011421,2.73596e-06,0.00218442,9.875,0.0261096
2023-10-22 00:00:00+00:00,-0.000965195,0.836178,0.0572161,-0.0138636,-0.0179031,2.16819,0.000693856,0.000200289,0.00017499,5.78184e-06,0.000100809,10.6042,0.0264944
2023-10-23 00:00:00+00:00,-0.0041972,0.832668,0.076867,-0.011648,-0.0101748,2.86351,0.000916283,0.000214775,0.000242995,0.000101888,-0.00292498,14.0417,0.0254141
2023-10-24 00:00:00+00:00,0.00305467,0.835212,0.122959,0.00304668,-0.00437034,4.35052,0.00139237,0.000330092,0.000395321,0.000106539,0.00506395,19.8333,0.0269447
2023-10-25 00:00:00+00:00,-0.00247071,0.833148,0.12025,0.00885157,-0.00538899,4.11301,0.00131618,0.000229553,0.000414923,0.000539723,-0.00104699,19.5625,0.0262865
2023-10-26 00:00:00+00:00,-0.00436256,0.829513,0.0977163,0.00316493,-0.00588239,3.34977,0.0010719,0.000200292,0.000293358,0.000346928,-0.0031465,19.0833,0.0248088
2023-10-27 00:00:00+00:00,0.00169148,0.830916,0.0882124,-0.000152577,-0.00414969,3.51782,0.00112579,0.000195385,0.000300578,0.00010342,0.00320968,18.6042,0.0254184
2023-10-28 00:00:00+00:00,-0.00124382,0.829883,0.0633522,-0.00347969,-0.00503974,2.38055,0.000761787,0.000134626,0.00018218,1.49117e-05,-0.000180142,15.7292,0.0254284
2023-10-29 00:00:00+00:00,-0.00385807,0.826681,0.0752865,-0.00205095,-0.00778828,2.77117,0.000886778,0.000208227,0.000225555,1.73912e-05,-0.0025568,15.75,0.0265253
2023-10-30 00:00:00+00:00,-0.000813294,0.826009,0.0590038,-0.00953134,-0.00947526,2.24827,0.000719464,0.000115083,0.000143566,-8.63048e-06,0.000174019,14.9583,0.0251856
2023-10-31 00:00:00+00:00,-0.00143394,0.824824,0.0535549,-0.00988126,-0.00940959,2.06561,0.000661,0.000167584,0.000127897,0.000120724,-0.000598599,14.1042,0.0239204
2023-11-01 00:00:00+00:00,0.000121203,0.824924,0.0469363,-0.00349379,-0.00386811,1.89125,0.000605224,0.000175792,0.000117743,3.70893e-06,0.00101717,11.4375,0.0250313
2023-11-02 00:00:00+00:00,-0.00161881,0.823589,0.0454422,-0.00210588,-0.0010634,1.70895,0.000546858,0.000124418,0.000101207,1.87914e-05,-0.000865286,11.4792,0.0250618
2023-11-03 00:00:00+00:00,-0.0039707,0.820319,0.054158,-0.00464885,-0.00728532,2.06577,0.000661015,0.00011085,0.000134016,5.02159e-06,-0.00307637,12.4167,0.02363
2023-11-04 00:00:00+00:00,0.000160932,0.820451,0.0276157,-0.00495958,-0.00763061,1.21159,0.000387714,7.21463e-05,6.80853e-05,3.06228e-06,0.000686277,10.4167,0.0232315
2023-11-05 00:00:00+00:00,-2.23652e-05,0.820432,0.0400846,-0.00719011,-0.00690705,1.70012,0.000544054,9.16812e-05,7.98442e-05,2.01392e-05,0.000673668,12.4583,0.0232383
2023-11-06 00:00:00+00:00,-0.00194391,0.818838,0.0616765,-0.00904892,-0.00683223,2.74851,0.000879524,0.000119256,0.000172004,4.5482e-05,-0.000818464,16.8958,0.0238179
2023-11-07 00:00:00+00:00,-5.10044e-05,0.818796,0.0685379,-0.00623084,-0.00622205,2.98445,0.000955083,0.000164375,0.000203992,0.000121818,0.00115203,16.2083,0.0250161
2023-11-08 00:00:00+00:00,-0.005648,0.814171,0.055301,-0.00906498,-0.00947266,2.28291,0.000730475,0.000128696,0.000177716,5.57216e-05,-0.00467982,15.625,0.0233129
2023-11-09 00:00:00+00:00,-0.0071411,0.808357,0.0384987,-0.00570453,-0.00529536,1.53924,0.000492512,9.19884e-05,0.000106745,0.000211724,-0.00668373,12.625,0.0206542
2023-11-10 00:00:00+00:00,0.000660636,0.808891,0.0216513,-0.00301328,-0.00238948,1.04993,0.000335991,0.000132069,7.15123e-05,1.05279e-05,0.00118996,11.2083,0.0180303
2023-11-11 00:00:00+00:00,-0.000279863,0.808665,0.0162769,-0.00294967,-0.00322635,0.792067,0.000253464,5.10594e-05,4.91118e-05,4.97106e-06,6.90186e-05,9.375,0.0161501
2023-11-12 00:00:00+00:00,-0.00115433,0.807731,0.0127844,-0.00375903,-0.00353042,0.59803,0.000191367,4.44839e-05,3.51705e-05,4.68261e-06,-0.000888408,8.4375,0.0148215
2023-11-13 00:00:00+00:00,-0.000831352,0.80706,0.0104658,-0.00192452,-0.00212249,0.455151,0.000145648,2.07273e-05,2.31354e-05,1.64512e-06,-0.000643219,6.45833,0.013069
2023-11-14 00:00:00+00:00,-0.000396436,0.80674,0.0100689,-0.00178554,-0.00232588,0.434893,0.000139166,1.8159e-05,1.88073e-05,1.89405e-06,-0.000222224,7.47917,0.012755
2023-11-15 00:00:00+00:00,-0.000269829,0.806522,0.0043641,-0.00198397,-0.00221035,0.216707,6.93467e-05,8.66834e-06,9.33597e-06,2.2575e-06,-0.000184731,4.0625,0.0118017
2023-11-16 00:00:00+00:00,-8.65607e-05,0.806452,0.00600462,-0.00183367,-0.0020868,0.266369,8.5238e-05,1.96107e-05,1.06915e-05,2.3586e-06,2.6655e-05,4.66667,0.013135
2023-11-17 00:00:00+00:00,0.000196615,0.806611,0.0066524,-0.0010332,-0.00117287,0.349941,0.000111984,3.02483e-05,1.9961e-05,8.99743e-07,0.000358049,5.08333,0.0124535
2023-11-18 00:00:00+00:00,5.77656e-05,0.806658,0.00711941,-0.00251636,-0.00242243,0.327179,0.000104698,1.57994e-05,1.65402e-05,1.14713e-06,0.0001937,5.02083,0.0126041
2023-11-19 00:00:00+00:00,-0.000631236,0.806148,0.00305941,-0.00170218,-0.00193286,0.117111,3.74751e-05,5.9561e-06,6.60276e-06,5.08646e-07,-0.000581858,1.77083,0.0116846
2023-11-20 00:00:00+00:00,0.00108247,0.807021,0.00379062,-0.00228667,-0.00197543,0.192296,6.15378e-05,1.63762e-05,1.10193e-05,2.69946e-06,0.00116831,2.83333,0.0125971
2023-11-21 00:00:00+00:00,-6.45481e-05,0.806969,0.00735392,-0.00343376,-0.00375285,0.347705,0.000111266,2.41696e-05,1.74551e-05,6.58474e-07,8.77308e-05,4.95833,0.0142385
2023-11-22 00:00:00+00:00,-0.000289685,0.806735,0.00730504,-0.00151658,-0.00226762,0.32858,0.000105145,1.87427e-05,1.82218e-05,5.65368e-07,-0.000148116,4.45833,0.0145777
2023-11-23 00:00:00+00:00,-0.000297426,0.806495,0.0058154,-0.00110533,-0.00111123,0.289533,9.26503e-05,2.59217e-05,1.64459e-05,2.07835e-07,-0.000162619,4.08333,0.0152398
2023-11-24 00:00:00+00:00,3.09062e-05,0.80652,0.00486321,-0.000105748,-0.000362383,0.254452,8.14252e-05,2.15526e-05,1.80088e-05,-2.99959e-08,0.000151978,3.10417,0.0163111
2023-11-25 00:00:00+00:00,-0.000323542,0.806259,0.00611101,0.000200444,-0.000229685,0.241343,7.72294e-05,2.9289e-05,1.42391e-05,5.30227e-05,-0.00025575,3.35417,0.0160223
2023-11-26 00:00:00+00:00,-0.000845513,0.805577,0.00867739,0.00123229,0.00118298,0.31939,0.000102204,1.92626e-05,1.63026e-05,0.000181891,-0.000889655,4.02083,0.0172184
2023-11-27 00:00:00+00:00,-0.000162075,0.805447,0.0126033,-0.00436434,-0.00478553,0.599546,0.000191857,4.77204e-05,3.00072e-05,1.34513e-05,9.41309e-05,6.1875,0.0187777
2023-11-28 00:00:00+00:00,-0.000392138,0.805131,0.0114034,-0.00379877,-0.00532653,0.507437,0.00016238,3.77246e-05,2.57995e-05,1.71382e-06,-0.000167927,6.10417,0.0203458
2023-11-29 00:00:00+00:00,-0.000620302,0.804632,0.0120234,-0.0028037,-0.00276284,0.601303,0.000192416,4.48147e-05,2.76155e-05,8.33351e-07,-0.000356406,6.27083,0.021434
2023-11-30 00:00:00+00:00,0.000325494,0.804894,0.0179761,-0.0050368,-0.00665462,0.916655,0.000293336,5.59972e-05,3.73032e-05,1.77038e-06,0.000710476,8.27083,0.022413
2023-12-01 00:00:00+00:00,0.000174058,0.805034,0.0200307,-0.00309911,-0.00441381,1.0438,0.000334024,7.81592e-05,4.06433e-05,1.39988e-06,0.000625669,9.25,0.0240588
2023-12-02 00:00:00+00:00,-0.000884599,0.804321,0.0190681,-0.00625837,-0.00930697,0.892241,0.000285517,5.62363e-05,3.5802e-05,4.61826e-06,-0.000511649,7.14583,0.0239578
2023-12-03 00:00:00+00:00,0.000234717,0.80451,0.0231252,-0.00413942,-0.00570396,1.22688,0.000392607,0.000101233,5.54493e-05,6.14437e-06,0.000777973,9.4375,0.025011
2023-12-04 00:00:00+00:00,5.41334e-05,0.804554,0.0582275,-0.000473675,-0.00741206,2.76942,0.000886243,0.000152467,0.000174228,8.41062e-06,0.00126027,14.5833,0.0269184
2023-12-05 00:00:00+00:00,-0.001916,0.803012,0.0678528,0.000495791,-0.00590742,3.23323,0.00103467,0.000198107,0.000205753,9.78874e-06,-0.000485327,16.1458,0.0267175
2023-12-06 00:00:00+00:00,-0.000466368,0.802638,0.0778487,-0.00180259,-0.00320235,3.69125,0.00118126,0.000244831,0.000214257,1.7102e-05,0.00115821,19.0417,0.0270765
2023-12-07 00:00:00+00:00,-0.0034093,0.799901,0.0777657,-0.00138567,-0.00333033,3.71901,0.00119009,0.00022495,0.00022509,2.31791e-05,-0.00179387,20.4792,0.0274662
2023-12-08 00:00:00+00:00,-0.00247072,0.797925,0.0753214,-0.00277061,-0.00431088,3.67298,0.00117536,0.000229304,0.000201044,1.80118e-05,-0.000884707,20.9583,0.0268337
2023-12-09 00:00:00+00:00,0.000322393,0.798182,0.0596261,-0.00405963,-0.00425825,3.14412,0.00100617,0.000213457,0.000195308,1.38384e-05,0.00172437,19.1875,0.0260264
2023-12-10 00:00:00+00:00,-0.00188405,0.796678,0.0539919,-0.00253135,-0.0045247,2.72504,0.000872015,0.000146812,0.000167467,-2.32963e-07,-0.000698051,17.0208,0.0269693
2023-12-11 00:00:00+00:00,-0.0014521,0.795522,0.0440199,-0.00315574,-0.00323175,2.23793,0.000716145,0.000211667,0.000150448,6.31245e-06,-0.000379533,14.0625,0.026327
2023-12-12 00:00:00+00:00,-0.00224943,0.793732,0.0353964,-0.00152744,-0.00381476,1.64288,0.00052572,0.000193055,9.2934e-05,5.4666e-06,-0.00144453,11.8958,0.0257899
2023-12-13 00:00:00+00:00,0.000284621,0.793958,0.0233019,-0.000356688,-0.00057385,1.19184,0.000381403,0.000242185,7.16077e-05,9.6381e-06,0.000970506,9.25,0.025888
2023-12-14 00:00:00+00:00,0.000745494,0.79455,0.0151105,-0.00109241,-0.00249301,0.852193,0.000272713,0.000142421,4.18786e-05,6.12578e-06,0.0011963,7.9375,0.0266928
2023-12-15 00:00:00+00:00,0.000816969,0.795199,0.0181307,-0.00311199,-0.00453221,0.955703,0.000305837,0.000211419,5.34486e-05,9.34997e-06,0.00137816,7.875,0.0289228
2023-12-16 00:00:00+00:00,-0.00421523,0.791847,0.0213603,-0.00289791,-0.00395885,0.968579,0.000309936,0.00023074,4.96613e-05,6.8519e-06,-0.00363661,8.14583,0.0286118
2023-12-17 00:00:00+00:00,-4.48111e-05,0.791812,0.0209297,-0.00155149,-0.00309507,0.970016,0.000310406,0.000138482,5.40406e-05,8.38192e-06,0.000450136,8.16667,0.0267576
2023-12-18 00:00:00+00:00,-0.00163027,0.790521,0.0289615,-0.00324225,-0.00396528,1.53319,0.000490618,0.000153813,8.68702e-05,2.63746e-06,-0.000902253,12.2917,0.0255467
2023-12-19 00:00:00+00:00,-0.00073502,0.78994,0.0297805,-0.00135039,-0.00408395,1.43141,0.000458054,7.69707e-05,8.01949e-05,1.21309e-05,-0.000131529,12.4792,0.0229212
2023-12-20 00:00:00+00:00,0.00118731,0.790878,0.027951,-0.00014999,-0.00338421,1.49314,0.000477835,0.00011501,7.19577e-05,8.583e-06,0.00184523,13.5,0.0226
2023-12-21 00:00:00+00:00,-0.00125831,0.789882,0.024252,0.00118625,-0.00173478,1.21686,0.000389391,0.000146831,5.4602e-05,1.45421e-05,-0.000682304,12.1875,0.0229345
