family,cfg_id,cfg,L,period,cagr,maxdd,worst_day,worst_intraday,sharpe,final,per_year,coin_cagr,trades,liq,stops,tps,time_exits,lim_placed,lim_filled,mean_trade,t_trade,win_rate
wick,1001,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 2.0, ""hold"": 15, ""side"": ""long""}",20,IS,-0.9971597344128627,0.9999999890081395,-0.7970160078888001,-0.8640417567308513,-1.8090008923991954,2.2820952912268464e-08,"{""2022"": -0.9423, ""2023"": -0.9992, ""2024"": -0.9995}","{""BTC"": -1.0, ""ETH"": -1.0, ""SOL"": -1.0, ""XRP"": -1.0, ""DOGE"": -1.0, ""AVAX"": -1.0, ""LINK"": -1.0}",910,35,139,0,736,0,0,-0.057211107596648554,-4.142402304368433,0.5571428571428572
wick,1001,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 2.0, ""hold"": 15, ""side"": ""long""}",20,OOS,-0.9570676053610299,0.9988464613763456,-0.8730863553579372,-0.8730863553579372,-0.5218778948132843,0.005298048676023518,"{""2025"": -0.9942, ""2026"": -0.0817}","{""BTC"": -0.245, ""ETH"": -0.5733, ""SOL"": -1.0, ""XRP"": -1.0, ""DOGE"": -1.0, ""AVAX"": -1.0, ""LINK"": -1.0}",322,18,27,0,277,0,0,-0.03320972317466602,-1.471505460660057,0.5434782608695652
wick,1002,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 1000000.0, ""hold"": 60, ""side"": ""long""}",1,IS,0.09882996600924909,0.22767940008371357,-0.054518264318423215,-0.1356740132883243,0.9834952139762209,1.326842881644926,"{""2022"": 0.0775, ""2023"": 0.0522, ""2024"": 0.1703}","{""BTC"": -0.1058, ""ETH"": 0.0047, ""SOL"": 0.2221, ""XRP"": 0.1644, ""DOGE"": 0.0472, ""AVAX"": 0.2147, ""LINK"": 0.1289}",956,0,0,0,956,0,0,0.0021788139193340554,2.8845004745941694,0.5784518828451883
wick,1002,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 1000000.0, ""hold"": 60, ""side"": ""long""}",1,OOS,0.059034031069833626,0.4389845259189341,-0.08606985887541652,-0.42264992951624736,0.5833567230175394,1.1001841322417396,"{""2025"": -0.0551, ""2026"": 0.1643}","{""BTC"": 0.0087, ""ETH"": 0.0148, ""SOL"": 0.0996, ""XRP"": 0.229, ""DOGE"": 0.0064, ""AVAX"": 0.0663, ""LINK"": -0.0308}",331,0,0,0,331,0,0,0.0022325867210330353,1.4569016218538595,0.5770392749244713
wick,1002,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 1000000.0, ""hold"": 60, ""side"": ""long""}",3,IS,0.2496696428820595,0.5846289890542005,-0.16098779103913208,-0.4070220398649729,0.9330663270463423,1.9518746009095393,"{""2022"": 0.1206, ""2023"": 0.1195, ""2024"": 0.556}","{""BTC"": -0.3086, ""ETH"": -0.0377, ""SOL"": 0.7116, ""XRP"": 0.4337, ""DOGE"": -0.3314, ""AVAX"": 0.6332, ""LINK"": 0.328}",956,0,1,0,955,0,0,0.005800892394575623,2.4174781803121896,0.5784518828451883
wick,1002,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 1000000.0, ""hold"": 60, ""side"": ""long""}",3,OOS,-0.1496511791973253,0.673294478388822,-0.5466036179078922,-0.6432205888401168,0.03251225382828496,0.7634953929216111,"{""2025"": -0.5083, ""2026"": 0.5527}","{""BTC"": 0.018, ""ETH"": 0.0013, ""SOL"": -0.4157, ""XRP"": -0.1598, ""DOGE"": -0.3832, ""AVAX"": -0.3372, ""LINK"": -0.4653}",331,0,5,0,326,0,0,0.0008179217189575392,0.1298087684142702,0.5770392749244713
wick,1002,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 1000000.0, ""hold"": 60, ""side"": ""long""}",5,IS,0.004616480100686493,0.8649803116685195,-0.42477403126656954,-0.6227734320850256,0.32461332835758894,1.0139166707585054,"{""2022"": 0.1799, ""2023"": -0.3706, ""2024"": 0.3653}","{""BTC"": -0.4899, ""ETH"": -0.3733, ""SOL"": -0.0334, ""XRP"": -0.3877, ""DOGE"": -0.8244, ""AVAX"": 0.5316, ""LINK"": -0.2951}",956,0,14,0,942,0,0,0.004490004155093515,0.9754777209756924,0.5784518828451883
wick,1002,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 1000000.0, ""hold"": 60, ""side"": ""long""}",5,OOS,-0.07285967599240228,0.7476636440964063,-0.5464704163241675,-0.7059593116238234,0.26922646220769475,0.8816778156968799,"{""2025"": -0.5165, ""2026"": 0.8234}","{""BTC"": 0.0163, ""ETH"": -0.4816, ""SOL"": -0.3272, ""XRP"": 0.2588, ""DOGE"": -0.2657, ""AVAX"": -0.1641, ""LINK"": -0.7291}",331,0,7,0,324,0,0,0.006001857712660345,0.7038704662406543,0.5770392749244713
wick,1002,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 1000000.0, ""hold"": 60, ""side"": ""long""}",10,IS,-0.8760637372407548,0.9998088162779346,-0.7770658112945262,-0.7770658112945263,-0.8031494464799344,0.0019009667310470454,"{""2022"": -0.603, ""2023"": -0.9605, ""2024"": -0.8787}","{""BTC"": -0.9229, ""ETH"": -0.9049, ""SOL"": -0.8384, ""XRP"": -1.0, ""DOGE"": -1.0, ""AVAX"": -1.0, ""LINK"": -0.9536}",951,4,70,0,877,0,0,-0.014600192937720984,-1.5671235486467898,0.5636172450052577
wick,1002,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 1000000.0, ""hold"": 60, ""side"": ""long""}",10,OOS,-0.7143496842032602,0.9718766262331447,-0.8179082338366634,-0.8179082338366634,-0.11492215686031851,0.12421533932154473,"{""2025"": -0.9279, ""2026"": 0.723}","{""BTC"": -0.5131, ""ETH"": -0.7738, ""SOL"": -0.8749, ""XRP"": -0.6396, ""DOGE"": -1.0, ""AVAX"": -1.0, ""LINK"": -1.0}",325,5,17,0,303,0,0,-0.005513704336846956,-0.3474375065472665,0.563076923076923
