per,sym,dt,d,net_1m,net_1s,net_2s,net_5s,net_10s,net_30s,net_60s
OOS,BSBUSDT,2026-06-04 01:20:00+00:00,1,-709.1021788702211,-656.0763745865017,-647.9590155701044,-688.4056749763635,-672.2689792132453,-688.4056749763635,-700.4716805690659
OOS,WLDUSDT,2026-06-04 02:01:00+00:00,1,734.999890610189,694.2387396310594,685.5016921466488,749.1699921409593,804.667312792962,802.4364417208844,742.5485249326762
OOS,ALLOUSDT,2026-07-02 14:36:00+00:00,1,-77.280634145603,-3.3651046586251887,4.024405241054936,40.48835957932326,74.60941914370363,-77.29796798376645,-67.79919227397005
OOS,LABUSDT,2026-07-08 01:47:00+00:00,1,6.352576678968,-399.2415994152112,-389.094176077023,-350.3371898013399,416.96066615342176,343.47484558110295,59.63158740064237
OOS,LABUSDT,2026-07-13 17:40:00+00:00,1,-586.897140461667,-501.01176727460575,-585.8274051216124,-604.8934846750816,-627.6713811666019,-551.3133095270135,-582.0049263382627
OOS,BEATUSDT,2026-07-27 22:47:00+00:00,1,759.064672379727,760.7236750186629,830.1839487925699,1009.598130797783,923.7630439910582,806.5016183970363,772.6655102443447
OOS,SUIUSDT,2026-08-18 02:56:00+00:00,1,-61.087061998662,5.023691479482721,-8.94278625717277,-38.300110182000694,-50.60962430976363,-42.91973976062009,-45.997117193584074
OOS,ENAUSDT,2026-08-21 18:50:00+00:00,1,-337.796317376836,-297.00678619701677,-281.8047139212172,-301.83385788378166,-318.3474830545159,-344.37955648607146,-334.12044903696386
OOS,SUIUSDT,2026-08-22 05:10:00+00:00,1,701.183436203887,118.70590079600973,93.1873112591216,77.45437468864102,342.8370962441459,316.17906769463264,737.8849210053025
OOS,1000PEPEUSDT,2026-08-22 05:10:00+00:00,1,772.7238170686419,357.75084688186604,365.7756735229148,379.17800402566013,454.8750357762413,397.99949252530746,803.7949456193852
OOS,DOGEUSDT,2026-08-22 05:10:00+00:00,1,844.280587942131,18.231970422877502,13.825282400741443,-3.7628399440345817,209.16297254596674,542.4261985984227,886.4181270338547
OOS,WLDUSDT,2026-08-22 05:10:00+00:00,1,1021.938735257879,-305.3085114048175,-307.59757631730486,-298.4348381817541,-233.80838411458703,-89.99634157808843,1090.374470649423
OOS,ONDOUSDT,2026-08-22 05:10:00+00:00,1,524.965707713263,-233.55233121543793,-270.4418047092221,-319.1972845556383,-178.93993935514985,4.1328059591734245,579.2363276125662
OOS,XRPUSDT,2026-08-23 14:43:00+00:00,1,23.00263271496,213.23038524087173,255.0597993825148,298.6444152846295,180.70120737020792,115.57836758127209,38.520540102668285
OOS,UNIUSDT,2026-08-23 14:43:00+00:00,1,353.8399545341,447.91602714874097,474.2283188741421,503.08395486462774,438.38061391215996,402.77704768998234,360.37153404349385
OOS,LABUSDT,2026-08-28 14:13:00+00:00,1,158.38098860213398,234.81859977040418,259.0537431394865,220.06441496633084,242.88427237567274,184.02897246650647,180.04068498317014
OOS,LABUSDT,2026-08-28 16:26:00+00:00,1,296.090109913907,495.76441422047714,515.7978146213379,494.33637181780585,465.85675044489585,364.59519539604094,309.179320078777
IS,ADAUSDT,2022-12-16 22:38:00+00:00,1,269.601698284481,-161.23843382446222,-150.86930014095122,-154.20461457954846,-86.3158448603042,123.85948117439861,313.3691103174395
IS,BTCUSDT,2022-08-19 06:39:00+00:00,1,8.750934646105,221.26212017979628,222.60204845838604,222.26703350114815,188.73327298377794,26.608650547136644,17.545825004875745
IS,XRPUSDT,2023-12-04 11:13:00+00:00,1,247.934160574496,470.89418409542435,501.25619041858795,544.4207165078578,424.7957481213775,271.73327505213217,264.88244550323765
IS,1000LUNCUSDT,2024-01-03 12:02:00+00:00,1,-662.780518928454,-421.98255502250873,-451.23718353394906,-490.9820814220001,-567.2431462117711,-735.7117844124916,-643.0305479004118
IS,DOGEUSDT,2023-08-17 21:42:00+00:00,1,390.96774638464996,77.23936886538357,82.29107330351175,73.87437240909371,92.40966512849306,150.1334986489597,474.3217786266815
IS,SOLUSDT,2022-12-29 20:37:00+00:00,1,83.8018236435,337.87069591935233,314.55216045193424,257.99096425139896,25.57824302684152,140.45546927226158,116.7728307549377
IS,ETCUSDT,2022-04-06 00:21:00+00:00,1,343.38369404229996,464.4670698733413,487.9856487336034,487.9856487336034,473.6574399477602,401.08654869812545,352.6786315664401
IS,WLDUSDT,2024-05-23 12:57:00+00:00,1,-332.854686833408,-127.70505347166805,-140.5734337143346,-170.4698392327083,-229.7230503417499,-244.42511827730021,-319.34355467117393
IS,ORDIUSDT,2023-12-06 11:20:00+00:00,1,816.469247486938,1032.7056735198862,1040.5699806212947,1051.70759898276,933.3407182472058,956.2766496270275,835.7464624616412
IS,SOLUSDT,2022-09-21 18:01:00+00:00,1,344.66233049524396,618.742324068487,635.9712555943504,622.1836512519425,670.5970965290115,574.206784547427,363.5583541729066
IS,TRBUSDT,2024-06-11 15:41:00+00:00,1,221.877015015631,400.04694281959985,391.6286559823581,309.37062853710586,285.77018303204716,250.57106720133197,240.05817918800653
IS,AXSUSDT,2023-01-22 15:23:00+00:00,1,538.441476940061,267.8782965391591,258.6264857485344,230.970624434499,176.10297451263312,286.4319730029542,563.1823905895073
IS,ARBUSDT,2024-03-03 07:28:00+00:00,1,201.974313983441,568.824601302875,577.6753612991012,524.2433507815144,423.81521099282133,517.1232414032986,223.4108539360942
IS,OPUSDT,2023-02-24 16:06:00+00:00,1,340.33235781098205,539.5181707934485,607.7891891353318,616.1575906876174,494.8451445566718,424.50020543641693,358.5559957227372
IS,ARBUSDT,2024-04-12 18:33:00+00:00,1,-96.718098104865,383.5094695375397,355.8846870634903,561.2826468746102,434.37812167681506,136.41622290546223,-59.972188578293284
IS,GMTUSDT,2022-05-05 15:23:00+00:00,1,-664.5743519248499,-828.5944296576795,-828.5944296576795,-828.8959861773978,-796.2131112037582,-541.2328466965919,-644.3338257719797
IS,DYDXUSDT,2022-12-14 19:03:00+00:00,1,69.453682895211,310.15923136166555,316.8053119481266,330.1231667315633,244.16556215168512,153.17872372855462,89.16973238979702
IS,SANDUSDT,2022-01-05 20:08:00+00:00,1,228.50880439441002,342.7970582099277,343.0303700161047,324.71559629573323,328.9656221260123,243.8950461620687,244.6025225527021
IS,ETCUSDT,2022-04-01 02:27:00+00:00,1,53.973269204578,174.02060164725754,143.09392707008342,147.03649359203843,131.7471532256095,33.476802270077904,64.19519907114838
IS,XRPUSDT,2023-11-07 00:34:00+00:00,1,202.861731946191,314.6027980342124,304.86757104832714,241.34682641572138,182.97318760683956,248.97687433492845,211.5460916005817
IS,NOTUSDT,2024-06-02 18:01:00+00:00,1,-721.992979462016,-592.3481954902037,-568.7658130745015,-396.9870112057433,-528.4761806809207,-740.7404696255942,-697.7262166258806
IS,CFXUSDT,2023-04-21 19:08:00+00:00,1,-105.992692147966,44.815825434204775,30.203072541513848,-7.178435168409919,-34.34666723263517,-96.7178032979175,-96.3790949991226
IS,DOGEUSDT,2024-11-23 16:24:00+00:00,1,-69.31596911331,447.0175441632885,388.7380795756413,271.89713518067435,182.41739830227266,79.34174760360523,-42.23144222055265
IS,RSRUSDT,2022-11-14 00:25:00+00:00,1,150.134674606375,375.6808605046018,375.6808605046018,321.69810278769575,268.2733063908631,189.1635117263184,137.09635095219986
IS,TRBUSDT,2024-01-05 01:49:00+00:00,1,7.911617851571,394.90529243877995,522.7913349252425,582.4616152567743,313.9487551762845,198.6463137122576,35.75206725215407
IS,ENSUSDT,2024-08-05 01:09:00+00:00,1,-131.442667262877,-45.53018966971955,-75.64664441105529,-67.83387511011418,-8.540174566664,-147.78133993448117,-119.29151274256577
IS,ARBUSDT,2024-04-12 17:29:00+00:00,1,-310.472138351686,-143.62919699626633,-149.96778051741123,-14.311639709491917,62.76865585340272,-79.79261806775742,-290.4651940669531
IS,STXUSDT,2023-07-24 09:51:00+00:00,1,108.42247709832499,38.86950705419213,74.80813190921744,79.96320161732675,194.72231498167116,306.72524079014096,124.86206312614425
IS,SUIUSDT,2023-08-15 19:08:00+00:00,1,323.53567078548394,-126.68254289533036,-133.70410303527075,-152.9620844111094,-177.3639629794514,-54.13207487935428,350.2259790540459
IS,XRPUSDT,2023-07-13 15:55:00+00:00,1,236.848899922723,438.6878023433031,438.14190632842895,351.7055130549832,325.8210667130682,305.56109050632807,245.42985310635405
IS,MOODENGUSDT,2024-12-09 22:23:00+00:00,1,738.614878942109,1162.7997227583626,1130.2758947221719,1058.037282013386,927.179986220949,833.8776860284364,775.3272076132695
IS,1000PEPEUSDT,2024-06-11 01:53:00+00:00,1,-1.275792297344,334.4802313880108,398.04657492357904,365.7055111206981,124.56809219528357,-23.5238671356724,23.633978193165536
IS,UMAUSDT,2024-02-20 15:30:00+00:00,1,-29.408520958717002,231.63096126006278,167.67860355119757,128.11191058609916,120.23541630106183,-24.58068566161519,-14.373964845824418
IS,PEOPLEUSDT,2022-06-01 18:34:00+00:00,1,-51.730999852101,120.83691169016966,146.02018767549066,65.87059526405471,-22.80003039044418,-47.15468431249268,-47.15468431249268
IS,XRPUSDT,2023-08-17 21:42:00+00:00,1,54.535386425876005,-396.3042886221941,-387.56269044627436,-435.35373939445464,-434.98509040099066,-220.90662625326286,165.38596875036603
IS,APEUSDT,2023-09-10 04:23:00+00:00,1,9.72811531797,238.85147041207534,232.22825344700604,245.48325280484062,157.48685020446408,74.19383275325929,22.328520890448335
IS,MEMEUSDT,2023-12-06 05:37:00+00:00,1,690.2982683385769,467.0492777365954,510.9640614172496,736.1725952085885,759.2243446759506,846.5554897853945,718.9483796838304
IS,LTCUSDT,2023-06-30 13:42:00+00:00,1,132.180785969668,431.9423959293356,467.1963528688117,502.68895434702483,316.49167555388607,198.14463346738864,152.84947043112118
IS,1000PEPEUSDT,2024-03-04 17:48:00+00:00,1,68.864856441389,216.89326523921974,184.37703663418463,268.20639120338285,368.00856935201415,178.7431177845789,88.05621770850098
IS,WLDUSDT,2024-04-12 18:33:00+00:00,1,-201.945157706886,203.28438685700218,315.9449508530631,481.26540597568703,336.3247476403896,305.785105246642,-161.30497554262774
IS,MASKUSDT,2023-01-30 19:10:00+00:00,1,374.290657201444,400.2717410039574,380.2114616567081,346.9487890346473,267.9800363562884,258.193471145674,386.8896321523146
IS,SUIUSDT,2023-07-24 09:51:00+00:00,1,79.826173781904,271.5949695006253,312.0356965343646,327.28305117907644,339.173261582732,279.99398580225767,91.84202004148766
IS,MEMEUSDT,2023-12-11 02:12:00+00:00,1,951.556252670988,-270.9007419557169,-268.19681705750725,-213.80154128097968,-125.49533506678927,253.22768103673337,1000.2660578394045
IS,BNBUSDT,2023-06-28 19:31:00+00:00,1,89.69541536283701,225.69157451607143,208.7548487839119,181.86320725416923,200.53559780020433,94.42849087590628,97.5572716299022
IS,WLDUSDT,2024-03-03 07:27:00+00:00,1,447.1870295732,428.397494337312,425.52910441200635,365.65430025797207,473.05965712806375,667.5834626033101,465.83029876458073
IS,1000PEPEUSDT,2024-12-02 08:41:00+00:00,1,136.82376349849702,315.08874718186695,287.746837205603,225.71710559731008,217.4338755124433,158.29003842652122,148.58417723832287
IS,CHZUSDT,2022-11-08 19:23:00+00:00,1,180.717866697988,-94.68142809703971,-110.85294087709406,-111.34216421021844,-132.3331709559815,-19.009560060109102,188.02041802337257
IS,MASKUSDT,2023-01-16 08:10:00+00:00,1,19.125710348603,116.64947157234073,120.31718763153987,149.7547693016108,127.66059015789398,-81.06761637958672,36.62585765467939
IS,SOLUSDT,2024-04-12 18:33:00+00:00,1,3.358782341672,429.1838575958234,727.5405855476507,652.6660779485476,302.4525532173899,190.31437135121504,38.146045747280915
IS,AVAXUSDT,2022-09-18 21:11:00+00:00,1,215.37822249810299,24.952186691955227,30.958079148113136,55.0536620717287,97.50018563253496,296.18699099793724,214.53648497907508
IS,1000PEPEUSDT,2023-06-05 15:58:00+00:00,1,-164.785032632842,-373.04559709031963,-352.3469073575031,-395.44390999222855,-476.1030762982194,-305.220961648533,-147.89829330869313
IS,PNUTUSDT,2024-12-02 08:41:00+00:00,1,251.163959383559,324.22707245597354,347.57808832832177,300.98101479711244,273.03105687508145,18.98044057003099,272.06996517119984
IS,APTUSDT,2023-03-24 11:48:00+00:00,1,275.928901867303,495.57458473165406,469.66239697833095,460.12974629184305,372.7249268189226,287.43639882549695,289.19546723706344
IS,1000SHIBUSDT,2022-03-13 22:52:00+00:00,1,19.887903228640997,67.95379499054951,58.50261992496049,53.78367256199552,44.35902710335334,77.42271874172641,20.874412194149507
IS,XRPUSDT,2022-11-09 22:08:00+00:00,1,140.38109494869,378.8327106832296,378.8327106832296,281.1937347222977,271.78972980358384,214.76288479731437,148.5504705313007
IS,OPUSDT,2022-10-10 22:08:00+00:00,1,213.269136151944,480.1976676808074,464.50974317748035,414.9041189704195,332.337726024451,382.5610150695947,226.527520885177
IS,1000PEPEUSDT,2024-05-23 20:01:00+00:00,1,788.2835516227669,643.9045384488625,731.3501337527701,665.6323040920538,780.5535668591941,746.8826447816764,796.2286808894521
IS,ETCUSDT,2022-04-18 04:20:00+00:00,1,-146.91002929948098,17.320923514701523,23.670020708100342,12.996595414581122,-11.150928632847581,-75.82882507047914,-137.9988878827348
IS,TRBUSDT,2022-09-06 01:55:00+00:00,1,-49.898259842246,278.2850267627852,334.8648895471946,417.6978086635725,228.50842240380763,64.00813857211983,-31.00489453574596
IS,DOGSUSDT,2024-10-01 17:19:00+00:00,1,325.358958618333,423.4781481860232,466.7045067613133,411.90111713306925,352.7653413862146,305.6136723833651,339.7150153312971
IS,AXSUSDT,2023-01-16 08:10:00+00:00,1,25.758218256669,153.539735695354,141.9420279009455,165.16395253614718,165.16395253614718,-51.249319385760884,38.74075447982922
IS,ORDIUSDT,2024-05-23 12:57:00+00:00,1,-198.678145502847,34.85093878269211,-0.7834107163042425,-83.64083844594657,-83.64083844594657,-81.32920777633075,-184.5503876295642
IS,1000PEPEUSDT,2024-06-07 12:38:00+00:00,1,237.12532822345202,347.0750799624486,348.59941811217845,347.0750799624486,310.62499175625175,233.26806686710023,243.7144782331965
IS,ETCUSDT,2022-08-19 06:39:00+00:00,1,-116.362686861772,276.39379995138387,260.55696333606886,234.66602591214644,162.4507155116923,-119.83699930319163,-97.09766090642829
IS,APTUSDT,2023-05-08 18:00:00+00:00,1,-250.880210373086,8.991403613444668,-45.206973407911434,-93.75263520990225,-127.57426394584499,-248.78059792194438,-236.82902257243518
IS,RSRUSDT,2022-11-08 19:29:00+00:00,1,995.114749031833,991.2693584844336,991.2693584844336,1017.173874622045,863.5498763674456,788.3307527980867,1017.173874622045
IS,CHZUSDT,2022-11-08 18:06:00+00:00,1,-167.864867797478,-577.0932020974547,-581.2174571517887,-561.8020707398038,-455.0553359771854,-480.3884050498548,-140.67049352735796
IS,ETHUSDT,2024-08-05 01:09:00+00:00,1,-174.491001475851,-51.130423429106926,-59.31478515548797,-69.11829312839104,-50.69929486937666,-137.79921141086209,-165.63871180288385
IS,MOODENGUSDT,2024-12-19 02:12:00+00:00,1,540.2316164635951,700.3572189944551,701.5804016364091,655.2948628624888,591.8016398999015,494.82706602832155,557.5584793988752
IS,NEIROUSDT,2024-11-12 10:07:00+00:00,1,415.539999417041,471.6011158350217,460.4997406058117,406.56724976505825,385.555681956423,354.35817459865103,423.7324204089252
IS,1000SHIBUSDT,2022-10-29 17:56:00+00:00,1,-146.20183016018498,-71.21099517665243,-85.91630043138434,-122.49006221182503,-137.04426800269266,-129.77251985551865,-137.04426800269266
IS,1000FLOKIUSDT,2024-04-01 05:51:00+00:00,1,116.644697472533,357.34289518967245,343.43930855326454,321.2709188233871,274.93336611187425,211.83692153508304,128.16229973600167
IS,POPCATUSDT,2024-11-12 10:50:00+00:00,1,532.270753539077,384.56157421963786,361.3771930519999,341.0881839795726,325.74935371658063,405.02139691563076,538.9094585465688
IS,XRPUSDT,2023-01-02 01:07:00+00:00,1,245.565353406491,330.0304153552764,351.1152636830712,347.4851918143191,229.74742183996815,303.46754369847304,254.31148732668225
IS,ETCUSDT,2022-08-19 21:57:00+00:00,1,-109.87465785273501,53.22480955501831,64.66573328682304,96.02904647757396,140.14110224435242,-77.25671484856453,-88.97857201666667
IS,NEARUSDT,2024-04-12 18:33:00+00:00,1,-103.792933351893,217.74410550206164,228.79949870454539,386.1206532899246,221.42658539612654,181.06444192089884,-80.67239224952631
IS,DYDXUSDT,2023-03-18 16:31:00+00:00,1,112.895511189391,152.47932395078615,103.17273140367027,122.08013284447,110.72722597934475,141.05829551820509,122.08013284447
IS,PNUTUSDT,2024-12-09 20:40:00+00:00,1,-439.87274739879604,-313.67294266978286,-364.5788032191846,-379.2580566647499,-384.95460770335967,-436.7268751346756,-429.48004645441375
IS,BTCUSDT,2022-09-13 12:31:00+00:00,1,-184.821548508917,-221.67736167448635,-199.68162921894213,-181.8245271413902,-168.7391793192886,-242.10609358733905,-180.4274088561856
IS,LINKUSDT,2023-01-16 08:10:00+00:00,1,42.744169771067995,188.82268538481281,173.11532400973815,168.41254001404226,154.33019820114677,6.5064738972407845,58.36672653953366
IS,WLDUSDT,2024-04-01 05:49:00+00:00,1,-53.681387475979996,261.19956156983585,273.45124316640926,240.84479613234672,35.1385025108541,-28.185640793725373,-35.88482966258805
IS,MOODENGUSDT,2024-12-09 20:50:00+00:00,1,-825.2543302539051,-548.72707587259,-518.1672080918994,-583.2723345579234,-631.7011868143514,-755.1309824450399,-813.0632197059458
IS,DYDXUSDT,2023-01-21 10:27:00+00:00,1,8.688744995106001,172.14785405476192,178.38386865332598,159.6986813558546,-17.455437347216595,-94.88282228735294,18.68930203586501
IS,XRPUSDT,2024-12-18 20:08:00+00:00,1,202.125878583026,239.47618941763673,257.5236471990816,169.69265976389923,140.453840008935,410.7356722923494,211.62756103005776
IS,ORDIUSDT,2023-12-26 05:42:00+00:00,1,-419.076031829071,-282.7356129096265,-283.6918366977699,-361.33364109047614,-371.67288159878416,-391.6172408062031,-410.68106781619827
IS,STXUSDT,2023-04-19 08:12:00+00:00,1,-157.712839751191,-172.0784183693488,-180.75791730794845,-112.14676278752358,-134.70643615162118,-98.30952651967175,-152.1819362645124
IS,MASKUSDT,2023-01-22 20:07:00+00:00,1,-162.486119848654,-31.131192339528305,-22.054062250773427,-58.263947929309865,-97.19647008111984,-162.3935064186985,-150.60330726369452
IS,CFXUSDT,2023-06-05 16:03:00+00:00,1,497.991639494619,646.3711265062371,605.7235306828462,569.8516005539138,566.3769692442438,553.9861677910711,509.12761841970183
IS,CRVUSDT,2023-09-13 07:44:00+00:00,1,134.822643697008,219.4716137593716,193.1824413328703,151.39953766150458,138.41243655069832,211.570655324757,143.60329322167627
IS,FLMUSDT,2023-10-02 18:40:00+00:00,1,98.859561005454,234.09596346884516,226.23704757556555,201.4297876770384,170.26553365439196,140.5776526009102,114.90240575409335
IS,DYDXUSDT,2022-08-18 23:19:00+00:00,1,278.721347471796,-101.85096586699464,-90.49437752288995,-79.11175688458721,-73.41065646740799,65.40450950433714,281.04612125141654
IS,APEUSDT,2022-08-18 23:20:00+00:00,1,-159.737297818792,-170.0246140412267,-151.46485892040394,-122.454717609898,-117.08300828175443,60.27912228697008,-141.12363424511742
IS,ETCUSDT,2022-09-21 18:01:00+00:00,1,296.837422938745,685.6755401150255,693.2975455549611,735.7977449100455,745.416433194766,625.840869462389,318.2844168989045
IS,SOLUSDT,2022-05-11 12:31:00+00:00,1,-466.914774799496,-926.1061391995338,-910.768847255776,-887.2835222830009,-812.9891438300572,-621.6977713554315,-433.089865660946
IS,PEOPLEUSDT,2022-06-18 08:17:00+00:00,1,273.149773654575,399.597097645806,383.11395350396486,279.92000305144234,258.45534436869184,269.17647670501617,279.92000305144234
IS,APTUSDT,2022-12-16 22:35:00+00:00,1,-471.461976611604,-235.6355646832186,-235.39639238692504,-280.15615676917895,-359.6067884284536,-429.506521238464,-466.131069628377
IS,ETCUSDT,2023-01-24 22:28:00+00:00,1,148.10615134378,109.36716403965936,84.30411646790766,49.805539586742015,46.941291246964184,67.02532385172329,151.57882527344128
IS,GALAUSDT,2022-02-10 13:31:00+00:00,1,-34.099959498785,-148.94265094914996,-108.0476978249835,-113.82804329140087,-179.82059978163835,-81.66171200041276,-14.930607477309376
IS,PERPUSDT,2023-10-04 00:41:00+00:00,1,-243.268157314947,-4.678939028888401,105.9872749082833,-59.997011188949415,-119.9698369851534,-251.4491749311656,-229.20751222515602
IS,DOGEUSDT,2023-09-10 04:23:00+00:00,1,60.338338289799,277.4931948405266,274.0567424302984,279.2122818804152,204.1116617871239,120.08904043076947,70.33533113546127
IS,CFXUSDT,2023-06-30 13:39:00+00:00,1,-485.67711585481896,-238.44845165197466,-274.436386472231,-347.5591433656677,-376.9827612953724,-430.0672750855516,-473.62420613548113
IS,ORDIUSDT,2024-06-11 01:53:00+00:00,1,116.186699504049,435.5089769649788,432.1960089470732,370.2237589125455,274.8502118386474,110.9958623684958,141.837822615699
IS,GALAUSDT,2022-03-28 21:39:00+00:00,1,378.969586812082,384.58649070752847,391.69423335549334,379.06495393381465,359.7856524637759,445.7127640635887,383.0083103872876
IS,BIGTIMEUSDT,2023-11-09 16:12:00+00:00,1,664.651536440438,-542.6548858915341,-510.437703314686,-445.3417943709119,-372.69924936269166,782.1106860417722,724.0297146114401
IS,1000SHIBUSDT,2022-03-01 14:33:00+00:00,1,129.197331944859,176.20396794832408,153.45829156018124,112.02044296493857,108.27010218636197,130.81389462165424,134.58095620093928
IS,1000PEPEUSDT,2024-07-04 01:35:00+00:00,1,163.59730727406998,332.8654410416519,314.21002198972906,149.28911084058234,219.7812509094586,202.6026352812836,175.87616395470891
IS,ETHFIUSDT,2024-06-18 01:42:00+00:00,1,-83.778647931919,-74.30136869883111,-58.634541387102246,49.86462045419224,198.59184292397222,-170.346205304743,-47.6383570064384
IS,SOLUSDT,2022-12-28 05:31:00+00:00,1,-91.60557066765,-88.24616086003638,-88.24616086003638,-99.10755740210979,-79.34185248412865,-136.446585720618,-80.33200873637051
IS,ADAUSDT,2022-03-28 21:39:00+00:00,1,23.877221642562,216.35944540822362,220.10536232518763,191.77431273888226,166.09967371502177,67.63873487552875,30.64879156878876
IS,AXSUSDT,2023-01-21 10:27:00+00:00,1,124.452798928937,137.70399413549117,103.8885535334859,149.02607216685726,126.4071042643693,-40.07988322355672,137.70399413549117
IS,FRONTUSDT,2024-06-10 14:01:00+00:00,1,261.360981651829,300.607200624056,258.6015860289185,280.33950010164216,258.6015860289185,246.99397619678024,264.8030501429692
IS,XRPUSDT,2022-05-09 18:44:00+00:00,1,160.553461805743,156.0733149987962,157.7938085096934,122.4259868800163,129.4798688667146,112.39646245013873,163.1741032352278
IS,1000SHIBUSDT,2022-09-18 21:11:00+00:00,1,598.249040730035,293.62828284912666,303.62835877817304,303.62835877817304,343.8234059399082,623.5507879002922,623.5507879002922
IS,SUIUSDT,2024-03-05 19:55:00+00:00,1,-27.570451570619,-19.769013377295906,-122.16853454709957,-167.82366558282627,-78.32776662176349,150.73935099469702,-0.09578960886984333
IS,SANDUSDT,2022-04-30 23:10:00+00:00,1,727.9793269455299,661.0907991739023,635.7653026927811,559.9381664358515,517.0909195311467,505.3126738075229,742.4788758503408
IS,NEIROUSDT,2024-11-07 17:07:00+00:00,1,56.582175822103004,173.36060720087931,192.6684910178651,155.61612107186497,110.26364573816295,52.06526459791206,66.26128887992812
IS,TRBUSDT,2023-12-31 12:57:00+00:00,1,-273.308919693864,-56.05400923488445,21.0793951814874,-38.0117890598226,-136.04056927159223,-75.25446895138742,-253.83757303642017
IS,GALAUSDT,2022-04-18 04:20:00+00:00,1,-125.284604171599,-53.99360166337782,-49.160676660143636,-59.3580246648527,-102.59786812178413,-151.2565288917399,-120.10662710454908
IS,ETCUSDT,2024-02-28 17:32:00+00:00,1,189.078588143178,602.3454974941264,598.3559800269996,476.1505268592189,356.7265487635382,266.11976667826633,210.28985480704947
IS,PERPUSDT,2023-10-09 09:51:00+00:00,1,-159.039164958241,-3.664678171911124,-34.903263319842445,-65.94753600984532,-94.98979055633276,-91.36878318062463,-145.40788236475794
IS,1000PEPEUSDT,2024-04-02 02:40:00+00:00,1,-27.599999999999998,128.92066863731952,114.82695937531314,68.59421505631177,31.080042355688356,0.7186222881555153,-13.021460847200725
IS,APEUSDT,2023-10-02 18:40:00+00:00,1,23.497147726776,314.25541511694945,268.4969101516086,238.21577965756765,177.3077578966706,127.53549969895502,37.96432530867784
IS,APTUSDT,2023-01-21 10:27:00+00:00,1,41.412721652201,256.9712088381423,240.46605675272687,222.73074216986396,175.48078114605644,17.54927920039359,50.346462661188994
IS,ADAUSDT,2022-09-21 18:01:00+00:00,1,453.92906412981,654.3930319294153,685.3989731972829,661.5703961037598,710.3337422724296,598.7879088177226,462.51598099238265
IS,DOGEUSDT,2022-09-13 12:31:00+00:00,1,-0.6199629747722855,-114.95150387106862,-74.67678247799654,-53.604186809951884,-53.604186809951884,-51.9795176736077,1.9333964111095057
IS,XRPUSDT,2022-08-19 06:39:00+00:00,1,27.304596057443,387.5248976618303,380.92011174692936,366.1683143171987,377.14971192397604,124.92943497759615,47.184707024991695
IS,SUIUSDT,2024-10-25 23:24:00+00:00,1,155.23733479714298,282.31649450023303,278.6037169122811,256.99908022759655,212.22845469767913,222.00777799241544,164.2155531379572
IS,OPUSDT,2023-05-08 01:45:00+00:00,1,197.210139602744,288.07022512058717,300.95112540198727,289.2398868941529,249.03940059217726,214.33652358301885,202.24588109594848
IS,ETHUSDT,2022-10-13 12:31:00+00:00,1,91.114949239687,215.42652722871674,214.13017602745805,133.0320477882993,132.43674821705048,75.94770087816255,99.88696989184893
IS,NEIROUSDT,2024-12-18 20:08:00+00:00,1,-25.532204863474,-449.66426613548475,-445.2428529912848,-468.42846049904443,-487.4908047001029,-218.05484174398683,12.761952127192309
IS,FILUSDT,2024-07-05 03:00:00+00:00,1,-145.94711418125,-41.23912419782563,-47.18259210119438,-109.1640946369761,-120.88282427075782,-207.89748290847078,-138.409035325769
IS,1000PEPEUSDT,2024-03-05 15:06:00+00:00,1,-1396.5955844929601,-1168.3737522020517,-1186.3679784379385,-1192.776814674575,-1300.3250404999962,-1399.1859152496718,-1380.8201864460275
IS,XRPUSDT,2024-11-24 12:43:00+00:00,1,545.299884900502,519.805332522976,494.7491264094464,446.5901748454984,434.61929841579956,494.7491264094464,557.2063930349794
IS,TIAUSDT,2024-12-03 13:56:00+00:00,1,233.01475497681,387.1040692320274,424.58369301394714,399.56734932559607,414.84085203685765,276.26217291327333,245.2177150691662
IS,INJUSDT,2024-03-05 19:55:00+00:00,1,-99.860046372081,-213.0756567173011,-223.4449911558136,-152.0553773887303,34.500507791753506,-103.41583576670722,-83.82546990179286
IS,SOLUSDT,2023-07-24 09:51:00+00:00,1,89.303702536933,252.03585381185465,278.3460155807046,244.92405612915954,337.24822223810315,150.30594763103386,99.11384532184394
IS,ACTUSDT,2024-12-09 20:50:00+00:00,1,-878.4104224934471,-689.353655513673,-716.8588039349181,-691.1923914901178,-735.1056481798482,-809.1752664761368,-864.3991865417526
IS,GALAUSDT,2023-05-10 17:16:00+00:00,1,308.22223302734204,97.99942698079171,74.8231271480994,71.52089444942514,78.12752240912062,134.63518387798592,332.2797762462061
IS,LPTUSDT,2023-09-13 07:44:00+00:00,1,-228.499764907129,-402.43264542669385,-424.33419948615295,-315.41339990363485,-439.9171468092281,-421.2115199590774,-207.25520858342702
IS,1000PEPEUSDT,2024-08-05 06:25:00+00:00,1,657.4335836367339,572.8529341908845,542.7213468958787,541.0523959877207,569.4964921264918,489.575273126311,664.2882113205835
IS,1000PEPEUSDT,2023-11-14 18:54:00+00:00,1,210.589729621479,474.7935821625416,426.40223722638103,368.91864692971575,283.8701320776916,209.4324075459698,218.6782325075843
