,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,ic_est
2024-08-08 00:00:00+00:00,0.00738501,1.07601,0.803607,0.0177107,-0.00166988,0.257345,8.25098e-05,1.03137e-05,2.10213e-05,0.000107997,0.00740168,0.0588774,-0.0514757,30,0.029221
2024-08-09 00:00:00+00:00,0.000851802,1.07693,0.798744,0.0154227,-0.00348882,0.102687,3.28622e-05,4.10778e-06,7.08391e-06,0.00011593,0.000791267,-0.0112731,0.0120644,30,0.033276
2024-08-10 00:00:00+00:00,-0.00572469,1.07077,0.758299,0.00804506,-0.00585168,0.0577404,1.84766e-05,2.30957e-06,2.54798e-06,3.77863e-05,-0.00574716,0.00068005,-0.00642721,30,0.0330094
2024-08-11 00:00:00+00:00,0.00181236,1.07271,0.753709,0.000901628,-0.00296659,0.135873,4.34508e-05,5.43135e-06,5.07758e-06,8.95924e-05,0.00178376,-0.0227395,0.0245233,30,0.0320175
2024-08-12 00:00:00+00:00,0.00102374,1.0738,0.714313,-0.00418947,-0.00626352,0.161884,5.17981e-05,1.20782e-05,1.03664e-05,2.81283e-05,0.00107821,0.0249807,-0.0239025,29,0.0352835
2024-08-13 00:00:00+00:00,-0.00194136,1.07172,0.658607,-0.000608984,-0.00187011,0.189679,6.46395e-05,2.22262e-05,1.47194e-05,2.25991e-05,-0.00185584,-0.00152088,-0.000334958,29.25,0.0303883
2024-08-14 00:00:00+00:00,0.00194024,1.0738,0.590663,-0.000744298,-0.00598386,0.0396522,1.26909e-05,2.07629e-06,1.99431e-06,2.52449e-05,0.00193339,-0.00703235,0.00896574,30,0.0295452
2024-08-15 00:00:00+00:00,0.00345593,1.07751,0.577778,-0.00888918,-0.0139603,0.131697,4.21526e-05,1.0374e-05,6.05238e-06,6.89013e-06,0.0035087,-0.00831769,0.0118264,30,0.0311465
2024-08-16 00:00:00+00:00,-0.00497081,1.07215,0.576033,-0.00625737,-0.0179102,0.255068,8.1574e-05,1.63985e-05,1.47713e-05,7.39484e-05,-0.00493182,-0.00378002,-0.00115179,30,0.0350934
2024-08-17 00:00:00+00:00,-0.00345279,1.06845,0.576727,-0.0143063,-0.0225616,0.0967479,3.09346e-05,5.97275e-06,6.31927e-06,0.000109231,-0.00350862,0.00513415,-0.00864277,30,0.0389067
2024-08-18 00:00:00+00:00,0.00135161,1.0699,0.576029,-0.0157189,-0.014181,0.0394307,1.26091e-05,1.71821e-06,2.25958e-06,0.00010027,0.00127284,-0.00168475,0.00295759,30,0.0367383
2024-08-19 00:00:00+00:00,-0.00268523,1.06702,0.539835,-0.0114481,-0.0169388,0.321258,0.000102687,1.65291e-05,4.09394e-05,9.33128e-05,-0.00261592,0.00267093,-0.00528685,27.6875,0.0347168
2024-08-20 00:00:00+00:00,-4.45727e-05,1.06698,0.563341,-0.00370674,-0.0211846,0.219757,7.02881e-05,8.78602e-06,1.03529e-05,8.39189e-05,-3.23162e-05,0.00329557,-0.00332789,28,0.0351638
