thr,side_of_funding,period,n,n_times,funding_recv_bp,raw_-60_-30,t_raw_-60_-30,hedged_-60_-30,t_hedged_-60_-30,raw_-30_-15,t_raw_-30_-15,hedged_-30_-15,t_hedged_-30_-15,raw_-15_-5,t_raw_-15_-5,hedged_-15_-5,t_hedged_-15_-5,raw_-5_-1,t_raw_-5_-1,hedged_-5_-1,t_hedged_-5_-1,raw_-1_1,t_raw_-1_1,hedged_-1_1,t_hedged_-1_1,raw_1_5,t_raw_1_5,hedged_1_5,t_hedged_1_5,raw_5_15,t_raw_5_15,hedged_5_15,t_hedged_5_15,raw_15_30,t_raw_15_30,hedged_15_30,t_hedged_15_30,raw_30_60,t_raw_30_60,hedged_30_60,t_hedged_30_60,raw_-30_30,t_raw_-30_30,hedged_-30_30,t_hedged_-30_30,raw_-5_5,t_raw_-5_5,hedged_-5_5,t_hedged_-5_5
2.0,neg,IS,5106,2760,34.865102604778684,12.042919890208688,3.4450563689121116,11.999663311362177,3.519834992366309,3.0837480564669053,1.1999515737815856,2.253786889366824,1.2144125287986527,-1.9019082260133415,-0.1906255149548938,-1.75558547194253,-0.0275550770130974,1.6748258540675747,2.363934647137226,2.276718195498389,2.815351950706378,-32.260294257632765,-22.632475558752684,-32.603745821395215,-23.019498516299404,-1.8384977993853928,-1.1175491478679154,-2.150364046561246,-1.4370657919942111,-4.003853147043797,-1.1603445889125605,-3.5495991249837795,-0.9143930860192813,-2.2457392970517223,-2.0070793436781753,-3.8807223375727755,-2.3170521650997724,-0.8522982512561087,-0.6732082373650469,-2.66502899068524,-0.8873910241166488,-37.49171881659251,-7.429538479594047,-39.409511717590306,-8.095015699098889,-32.42396620295056,-13.302633909418033,-32.47739167245804,-13.720882329072872
2.0,neg,OOS,53964,11034,20.381486396486547,-6.8675788820547305,-6.800688343180993,-6.424760856106256,-6.72996127029422,0.18913265670446275,-0.2992842699275381,0.5833581834835714,-0.08963455696986786,-0.8184355928952499,-0.2255340923070209,-1.0856682515169493,-0.4513635189938398,-1.9434363817812397,-2.8494261596448816,-1.7899143006110023,-2.5946165933806027,-18.239300862432643,-37.072936979867606,-18.12973548907047,-37.234238570588225,-4.075275942146604,-2.4354267685854962,-3.8260933031495936,-1.9778412267144483,-0.3180239795648896,-0.8534747404546678,-0.4862927562896202,-1.2444866689829013,-2.795336516386287,-1.5766776568018885,-3.0339687606853323,-1.35962760884309,-6.032691350593614,-3.0511755662408784,-5.9621555586082415,-2.976294273790343,-28.00067661850244,-9.9461069143954,-27.76831467783942,-9.827700284128909,-24.25801318636048,-20.672292926780692,-23.745743092831088,-20.323023822689258
2.0,all,IS,6130,3023,30.512261011419245,15.401017265226157,3.9410835464827745,13.558583240506692,3.9758218306469923,3.122676272301951,0.9217501507769915,1.6118077816223797,1.1339647440404117,-2.1848639915886636,-0.002924487243493592,-1.6811194869089154,0.19628558180826022,3.182529793585868,2.119803227600706,2.843611167585878,2.3241682754614224,-30.594467264105138,-23.01679511509222,-30.190436854387173,-23.254297395932863,1.1182398813663361,-0.601253257419192,0.5354211538543359,-0.9325222516601769,-2.748728767064232,-1.5236385373701566,-2.931151107151692,-1.3109332197738488,-4.880945144032886,-1.7182324094920969,-5.519121105899131,-1.8160607888604376,-2.2196762131330066,-1.202082431283625,-2.8757066796952064,-1.3300992820211561,-32.98555921953674,-7.503613056665863,-35.33098845128427,-7.967401343497609,-26.29369758915292,-13.410069726079875,-26.811404532946923,-13.835201807799734
2.0,all,OOS,61249,11365,18.977124810200984,-5.935618889353244,-5.948435701812279,-5.664720019068146,-5.863886975424855,0.2702374626863213,-0.3499465137120657,0.5785847732398134,-0.2087244261386171,0.3825972902180144,-0.27954806902401963,0.14035524737933125,-0.46858795340151876,-1.480669903666342,-1.917627318205511,-1.3493859641401675,-1.7549551404929145,-17.083175816317333,-35.7404364165861,-17.01600428668189,-35.87127833415584,-4.097946696327394,-2.822276764940119,-3.9242355137106655,-2.457363294035982,-0.3957482610146531,-1.4711017647472953,-0.4769644614661127,-1.7686947518742295,-1.9941724496340754,-1.3536100472875856,-2.18557237944233,-1.0978805033814312,-4.160678411568888,-2.7872597731986524,-4.016744807785314,-2.651828878632001,-24.398878374055442,-9.32405151488938,-24.233222584822034,-9.205086345806762,-22.661792416311062,-19.887075713810926,-22.289625764532737,-19.62461017502972
4.0,pos,IS,98,88,10.93938163265306,27.033300258411497,0.9642848698197936,9.891079098687644,0.523545740451314,35.103247902748315,1.68895930908681,26.369257997561853,1.5002973017884529,1.2694143756737732,0.0653814283376151,7.237742929274954,0.40303031509267334,22.393664123432597,0.6485456851487216,18.28461320003431,0.5762521031252635,-45.69839752740808,-3.411200313832317,-38.89716517880109,-3.5706963269932253,9.332507652413968,0.1720797375997168,13.818094489140076,0.5677290561019086,-30.16001574843828,-1.754078396371562,-21.610566901810426,-1.3242523058291809,-30.879044001038057,-0.5476113448041365,-25.27514288109445,-0.3750880832638546,-8.486240565792789,-0.4818333720286916,-2.596121742243392,-0.15012650018754173,-38.63862322261565,-1.5116904047755382,-20.073166345694034,-0.8556462219071629,-13.97222575156143,-2.0237818701257724,-6.794457489626249,-1.760998655102996
4.0,pos,OOS,1884,1582,14.601295806794056,-1.0229776135950246,-0.5641768709691932,-3.992002057416147,-0.6408308106254359,7.568043923922107,1.2441020906563545,7.413599793309958,1.2093904701855829,10.16094551663679,1.10837315593035,10.471125929266858,1.1477433423661596,5.93829683682032,1.6122265269021452,6.232906498474941,1.5994442836233875,-14.971048492082122,-4.472546643705907,-15.470070946787134,-4.5887885491883456,-9.533452646362695,-2.549965466944301,-9.666907293582087,-2.612540881753766,-7.835411585644447,-1.117129503657908,-7.050763989281633,-1.0545287396051546,7.992798888783768,1.3843353463523826,8.212234943048154,1.4746233904254566,19.192515285554673,1.3968395640334854,20.502772102406162,1.4260100586891384,-0.6798275579262565,-0.023497318925962775,0.1421249344490734,0.0029031277128955483,-18.566204301624502,-3.0754784993932973,-18.90407174189432,-3.1822202736317764
4.0,neg,IS,2575,1764,53.42989137864077,17.728368680839555,3.752864850997421,18.08634793699244,3.9074962550875973,1.7070002729022014,0.9259097457192157,2.068020493940333,1.1407387423304531,-3.682824991767918,-0.927342321105151,-2.7850633800819335,-0.6589248844717214,2.5771840234225554,2.2325257798476867,2.912602175422656,2.420016693143442,-51.47156467955207,-22.87430666519757,-52.07639577296666,-23.34596258284429,-3.2874505364100783,-1.5427631457085942,-4.23189673449932,-1.8595308409067728,-6.559774413908548,-0.9066973287275192,-6.118210013226184,-0.75385643856729,-8.008282845164596,-2.167985714754817,-7.993075233054543,-2.425446637288974,1.2303704243166202,-0.25634006403866216,-2.043215032427182,-0.6220038456501013,-68.72571317047844,-7.896378185870899,-68.22401846446563,-8.476931992383301,-52.18183119253956,-14.298209701177909,-53.39569033204327,-14.776582526632536
4.0,neg,OOS,32274,10129,28.1567984631592,-13.02308482400325,-6.893180027177889,-12.554559302234688,-6.730105484258145,0.7072879130722447,0.46257116277352145,0.8550546373642613,0.6479210631657629,-0.8692431715509559,-0.39771273166849236,-1.2092583434098545,-0.5913164098417513,-2.950940383908472,-2.692321257182927,-2.8492417494656466,-2.450372094157842,-26.33027258466505,-40.759691659937516,-26.181995951964534,-40.87640211238866,-4.610184322294407,-2.348284106890288,-4.419422336472519,-2.0265436413705933,0.4678394699452912,-0.5694041707689342,0.1677672852034186,-0.8209850353235388,-3.601115787989388,-1.5211689099252799,-3.664815982352986,-1.320908698082353,-6.403633392518328,-2.42342510720855,-6.360167028222226,-2.3145222461693336,-37.186628867390716,-10.339285733200498,-37.301912441097876,-10.195802319476234,-33.891397290867914,-22.080952570878893,-33.450660037902715,-21.775234874930703
4.0,all,IS,2673,1824,51.87206498316499,18.069514694532803,3.879209426649225,17.78588540569656,3.9444357152504916,2.9314044134652093,1.3970259193647103,2.95897495535257,1.573975447198463,-3.5012614085246394,-0.771534351937925,-2.4175979785417256,-0.396306418749557,3.303714158028237,2.3695017444834776,3.476185071199664,2.526606239701889,-51.25990348205484,-22.994105720207596,-51.59320662286258,-23.538903657550577,-2.824765948866211,-1.4499279053362506,-3.5701312500561246,-1.679434348388721,-7.425028304961266,-1.3228685487997724,-6.686205140454487,-1.0870291295769448,-8.846791858735713,-2.343054209503631,-8.62668639261605,-2.5619043810758275,0.8741310389702974,-0.3017680137916501,-2.0634862099662725,-0.5971413680701172,-67.62263243164921,-8.074933461515435,-66.45866735797867,-8.547274268986245,-50.78095527289278,-14.382113583501749,-51.68715280171897,-14.815286366962278
4.0,all,OOS,34158,10405,27.409138559049126,-12.361545406689121,-6.390054425012369,-12.082524425284332,-6.251398037650618,1.0855062451397652,0.647067166834156,1.2166127522058965,0.8046689798738395,-0.2611732210325403,-0.6679184993839382,-0.5653445457856421,-0.8399923605043502,-2.460896361112783,-1.8415632665001487,-2.3485629676384336,-1.634655648415521,-25.704063638729117,-39.72659507215939,-25.591471175644923,-39.85446264664253,-4.8815932356714775,-3.0203193298007225,-4.708704597040992,-2.764384709209125,0.010099570724765783,-0.979831492886758,-0.23017440727119412,-1.207731782296172,-2.961968868284383,-1.0315754639516785,-3.0100603863542057,-0.7990553434071034,-4.992574225705918,-1.8742706117453933,-4.8792725005127275,-1.7553817781242564,-35.17408950896575,-9.799094732600869,-35.2377053275295,-9.672551255224361,-33.046553235513365,-21.600213448737367,-32.64873874032436,-21.351729021545964
