book,listing,book_intraday,L,sharpe,cagr,y2025,y2026,dd_daily,dd_intrabar,worst_intraday_loss,listing_liq,half_kelly_oos
as_is,zero,close,2.0,1.0413868330710943,0.24485400967983062,0.48948585465877525,-0.03304234723002153,0.16643012923164435,0.22017918236594103,-0.10809578804068454,False,4.383760389505857
as_is,zero,close,2.5,1.0393573616198593,0.30249980742720517,0.6252061755047233,-0.04438528357321436,0.20709751849909808,0.27201745521846943,-0.1347171707983219,False,4.374616754713285
as_is,zero,close,3.0,1.0376220958224869,0.3577860735009062,0.7647332649097927,-0.05684036901445444,0.24715257350605635,0.3223117257031277,-0.16118075800876142,False,4.366251787347641
as_is,zero,close,3.5,1.0361815231581557,0.41025347752669594,0.9070859893945116,-0.07034456598717043,0.286492717943048,0.37095744937587827,-0.1874881270154558,False,4.3586581267729745
as_is,zero,close,4.0,1.0350368189459391,0.45945613761919035,1.0511707823051473,-0.08483378778334516,0.32502437921167204,0.41786469155703065,-0.21364083417374302,False,4.3518283721170095
as_is,zero,close,5.0,1.0341614804507477,0.5467979317740697,1.3407051143750492,-0.11650736174123788,0.3988663760878607,0.5057029771072403,-0.26548838550667475,False,4.343514774727811
as_is,zero,close,6.0,1.0352156992347579,0.6173701453829095,1.6247629677263218,-0.15133767991363611,0.4676510235440632,0.5849320175522917,-0.31673545613889154,False,4.34263188589407
as_is,zero,stress,1.0,1.0463299684355825,0.12435251712470285,0.23278356171404657,-0.013938112471256536,0.08371337349208063,0.11647361378639443,-0.0628219508598229,False,4.404414039119325
as_is,zero,stress,2.0,1.0413868330710943,0.24485400967983062,0.48948585465877525,-0.03304234723002153,0.16643012923164435,0.22765773030823044,-0.12499325089623436,False,4.383760389505857
as_is,zero,stress,2.5,1.0393573616198593,0.30249980742720517,0.6252061755047233,-0.04438528357321436,0.20709751849909808,0.28090957006901984,-0.15583899936775913,False,4.374616754713285
as_is,zero,stress,3.0,1.0376220958224869,0.3577860735009062,0.7647332649097927,-0.05684036901445444,0.24715257350605635,0.3324432199600057,-0.18652695229208616,False,4.366251787347641
as_is,zero,stress,3.5,1.0361815231581557,0.41025347752669594,0.9070859893945116,-0.07034456598717043,0.286492717943048,0.38215986630039434,-0.21705868701266795,False,4.3586581267729745
as_is,zero,stress,4.0,1.0350368189459391,0.45945613761919035,1.0511707823051473,-0.08483378778334516,0.32502437921167204,0.4299760639013528,-0.24743575988484268,False,4.3518283721170095
as_is,zero,stress,5.0,1.0341614804507477,0.5467979317740697,1.3407051143750492,-0.11650736174123788,0.3988663760878607,0.5191859699066477,-0.3077320426455492,False,4.343514774727811
