,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,ic_est
2023-11-16 00:00:00+00:00,-0.00142677,0.971836,0.0530626,0.0363936,0.0138851,0,0,0,0,-7.20897e-06,-0.00142005,-0.00207018,0.000650125,5,0
2023-11-17 00:00:00+00:00,0.000266471,0.972095,0.0518797,0.0358278,0.0147149,0,0,0,0,-9.99774e-06,0.000276666,0.000332147,-5.54806e-05,5,0
2023-11-18 00:00:00+00:00,-0.000119278,0.971979,0.0518337,0.0358697,0.0140829,0,0,0,0,-9.00839e-06,-0.000110233,-4.74069e-05,-6.28259e-05,5,0
2023-11-19 00:00:00+00:00,0.000753142,0.972711,0.052113,0.036006,0.0135466,0,0,0,0,-7.70075e-06,0.000760654,0.000943101,-0.000182447,5,0
2023-11-20 00:00:00+00:00,0.000446401,0.973145,0.0531524,0.0366329,0.0146172,0,0,0,0,-7.58796e-06,0.000454214,6.36362e-05,0.000390578,5,0
2023-11-21 00:00:00+00:00,-0.00142959,0.971754,0.052932,0.0362282,0.0151024,0.00203168,6.49948e-07,8.12435e-08,2.29562e-08,-1.00255e-05,-0.00141939,-0.00206052,0.000641127,5.27083,0
2023-11-22 00:00:00+00:00,0.00135327,0.973069,0.0540683,0.0343823,0.0137959,0,0,0,0,-9.56777e-06,0.00136225,0.00217464,-0.000812394,6,0
2023-11-23 00:00:00+00:00,0.000261543,0.973323,0.055064,0.0349949,0.0149693,0,0,0,0,-8.69639e-06,0.000270354,-6.30244e-05,0.000333378,6,0
2023-11-24 00:00:00+00:00,0.000390276,0.973703,0.0553874,0.0354962,0.015991,0,0,0,0,-8.29898e-06,0.000398785,0.000501056,-0.00010227,6,0
2023-11-25 00:00:00+00:00,-0.000352989,0.973359,0.0556869,0.0354488,0.0162333,0,0,0,0,-4.35155e-06,-0.000348643,0.000121464,-0.000470107,6,0
