,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,n_positions,ic_est
2023-10-06 00:00:00+00:00,0.00449762,0.957305,0.47054,0.105621,-0.00548099,0.0249357,7.98085e-06,1.66677e-06,9.42924e-07,-9.39619e-06,0.00451128,27.3854,0.0133963
2023-10-07 00:00:00+00:00,0.00311806,0.96029,0.461852,0.102281,-0.00563681,0.0383433,1.22699e-05,2.20454e-06,1.02631e-06,6.45185e-06,0.0031249,28,0.0143008
2023-10-08 00:00:00+00:00,-0.00119643,0.959141,0.457914,0.1053,-0.0129244,0.0313939,1.00456e-05,1.2557e-06,9.42989e-07,4.49529e-06,-0.001186,28,0.017497
2023-10-09 00:00:00+00:00,0.000934133,0.960037,0.465683,0.115266,-0.0112424,0.166084,5.31506e-05,6.64383e-06,1.34068e-05,-2.75883e-05,0.00104104,26.5625,0.0152067
2023-10-10 00:00:00+00:00,0.000245271,0.960272,0.552847,0.105266,-0.0118706,0.086086,2.75501e-05,5.5568e-06,3.91029e-06,0.000155417,0.000132027,27.2396,0.01689
2023-10-11 00:00:00+00:00,-0.00620626,0.954312,0.545913,0.0952321,-0.0138368,0.0582904,1.86511e-05,2.33139e-06,2.00631e-06,6.69702e-08,-0.00619913,28,0.0143691
2023-10-12 00:00:00+00:00,-0.00251405,0.951913,0.508218,0.0981251,-0.0100097,0.0116119,3.71565e-06,4.80977e-07,3.12245e-07,-3.57675e-06,-0.00250549,28,0.00784819
2023-10-13 00:00:00+00:00,0.000293969,0.952193,0.502756,0.10353,-0.00301785,0.00420716,1.34607e-06,1.68259e-07,1.1356e-07,1.59835e-06,0.000295597,28,0.00529356
2023-10-14 00:00:00+00:00,0.000675836,0.952837,0.505105,0.102984,-0.000507188,0.00219384,7.02076e-07,3.11148e-07,1.54261e-07,2.22205e-05,0.000655816,28,0.00608651
2023-10-15 00:00:00+00:00,-0.000954772,0.951927,0.504754,0.105531,-0.00879582,0.00523902,1.67303e-06,2.09128e-07,7.98158e-07,2.4914e-05,-0.00097328,28,0.000559485
2023-10-16 00:00:00+00:00,0.0122187,0.963558,0.447427,0.0813912,0.0184062,0.188574,6.05547e-05,1.27783e-05,1.01656e-05,8.79829e-06,0.0122543,27.0833,0.00643368
2023-10-17 00:00:00+00:00,0.00114049,0.964657,0.387829,0.0226068,-0.00131115,0.00875793,2.80392e-06,8.45545e-07,5.41029e-07,6.38871e-06,0.00114127,28,0.00680119
2023-10-18 00:00:00+00:00,0.00160998,0.96621,0.378659,0.0282382,-0.00707199,0.00625048,2.00042e-06,2.50053e-07,3.69033e-07,1.4971e-06,0.001614,28,0.00585297
2023-10-19 00:00:00+00:00,0.00363861,0.969726,0.368939,0.035009,-0.0096149,0,0,0,0,1.59187e-05,0.003619,28,0.00475788
2023-10-20 00:00:00+00:00,-0.00186298,0.967919,0.377706,0.0375362,-0.0107495,0.00841432,2.69252e-06,2.70013e-06,3.40318e-07,-1.82751e-05,-0.00183888,28,0.00706098
2023-10-21 00:00:00+00:00,-0.00412459,0.963927,0.378427,0.0448638,-0.00365579,0.00593504,1.89813e-06,1.02389e-06,5.76815e-07,7.59887e-06,-0.00413321,28,0.00619568
2023-10-22 00:00:00+00:00,-0.00336628,0.960682,0.382505,0.0472901,-0.0164667,0.00958031,3.06584e-06,5.98042e-07,3.9875e-07,-3.23536e-06,-0.00336071,28,0.00393878
2023-10-23 00:00:00+00:00,0.00181187,0.962423,0.392139,0.0559858,-0.00756652,0.0412838,1.32021e-05,2.32685e-06,2.0231e-06,0.000123297,0.00171667,28,0.00606014
2023-10-24 00:00:00+00:00,0.00354473,0.965834,0.374917,0.0441555,-0.00541174,0.217879,6.97233e-05,1.53828e-05,7.64923e-06,0.000335583,0.00330421,29.3542,0.0119485
2023-10-25 00:00:00+00:00,9.13033e-05,0.965922,0.446367,0.0595721,-0.00414572,0.0732666,2.34439e-05,3.11426e-06,4.79452e-06,0.00156382,-0.00143099,30,0.0130367
2023-10-26 00:00:00+00:00,-0.000431934,0.965505,0.42384,0.0650355,-0.00150926,0.166336,5.323e-05,1.06854e-05,7.6138e-06,0.000972895,-0.00132369,30,0.0131188
2023-10-27 00:00:00+00:00,0.00342683,0.968814,0.41749,0.0704248,-0.00179966,0.0715655,2.29016e-05,3.30453e-06,3.1989e-06,0.000133809,0.00332142,30,0.0144079
2023-10-28 00:00:00+00:00,-3.52692e-05,0.96878,0.457129,0.0849876,-0.00331428,0.0874501,2.79841e-05,3.67088e-06,3.44623e-06,-5.84929e-06,8.67893e-06,30,0.0152009
2023-10-29 00:00:00+00:00,-0.00215972,0.966687,0.466155,0.0862396,-0.00639122,0.0351768,1.12563e-05,4.6206e-06,1.81387e-06,-1.86083e-05,-0.00212228,30,0.0148609
2023-10-30 00:00:00+00:00,0.00126711,0.967912,0.464661,0.0897085,-0.00639747,0.0950126,3.0401e-05,1.72814e-05,7.54532e-06,1.38086e-05,0.00131305,28.7083,0.010536
2023-10-31 00:00:00+00:00,-0.00321642,0.964799,0.453464,0.0864743,-0.00617688,0.0193555,6.19184e-06,7.7398e-07,8.17475e-07,0.000181695,-0.00339057,29,0.0101302
2023-11-01 00:00:00+00:00,0.0023195,0.967037,0.43345,0.0905477,-0.00428103,0.0782594,2.50419e-05,4.81287e-06,2.64457e-06,-2.68845e-05,0.00238086,29,0.0114616
2023-11-02 00:00:00+00:00,0.00361858,0.970536,0.474403,0.0944836,-0.00155587,0.0937198,2.99926e-05,1.03389e-05,3.87707e-06,-3.61079e-06,0.0036643,29,0.0150307
2023-11-03 00:00:00+00:00,-0.000885976,0.969676,0.545824,0.0973039,-0.00542712,0.145256,4.64789e-05,1.23368e-05,6.56073e-06,-5.19443e-06,-0.000809176,29.9271,0.0157687
2023-11-04 00:00:00+00:00,-0.00229851,0.967448,0.574321,0.0997822,-0.00930909,0.0087711,2.80675e-06,3.50844e-07,5.05351e-07,3.93589e-07,-0.00229247,30,0.0124074
2023-11-05 00:00:00+00:00,-0.000941887,0.966536,0.580435,0.107184,-0.00347132,0.0292142,9.34894e-06,1.16862e-06,1.23658e-06,9.7866e-06,-0.000934149,30,0.0116802
2023-11-06 00:00:00+00:00,0.000360787,0.966885,0.539533,0.109007,0.0016914,0.0795992,2.54729e-05,1.03027e-05,7.02011e-06,2.31844e-05,0.000385642,27.9896,0.0109936
2023-11-07 00:00:00+00:00,0.00217235,0.968985,0.544077,0.113889,0.000993068,0.0620683,1.98661e-05,6.59013e-06,2.00218e-06,0.000209418,0.00199696,28,0.012048
2023-11-08 00:00:00+00:00,-0.0100599,0.959238,0.523847,0.103273,-0.00258638,0.0630127,2.01657e-05,3.198e-06,2.96611e-06,0.000554279,-0.0106316,28.7604,0.0121997
2023-11-09 00:00:00+00:00,-0.00135498,0.957938,0.495364,0.0951978,-0.00111018,0.174674,5.58935e-05,6.98669e-06,5.26297e-06,0.000536303,-0.0017938,28.9479,0.00975383
2023-11-10 00:00:00+00:00,-0.00549236,0.952677,0.364189,0.0613417,-0.0031622,0.0410617,1.3139e-05,3.40843e-06,2.39468e-06,6.44099e-05,-0.00554729,29,0.00797522
2023-11-11 00:00:00+00:00,-0.00159694,0.951155,0.35299,0.0672095,-0.00140902,0.0523468,1.67475e-05,8.39707e-06,3.38729e-06,2.90135e-05,-0.00159263,29,0.00880551
2023-11-12 00:00:00+00:00,-0.00278455,0.948507,0.32983,0.0680254,-0.00306707,0.0580882,1.85911e-05,4.23471e-06,3.42425e-06,-1.86708e-06,-0.00275334,29,0.00702985
2023-11-13 00:00:00+00:00,1.9377e-05,0.948525,0.270164,0.0736467,0.00483129,0.0652951,2.08899e-05,1.15984e-05,8.37874e-06,-1.17541e-05,7.46079e-05,26,0.00606433
2023-11-14 00:00:00+00:00,-0.00362264,0.945089,0.276589,0.0752643,0.00279301,0.0380209,1.21659e-05,2.07587e-06,1.47054e-06,-1.94983e-05,-0.00359077,26.3542,0.00865621
2023-11-15 00:00:00+00:00,0.00272164,0.947661,0.295507,0.0733905,0.00476883,0.00825845,2.64287e-06,3.30359e-07,3.62807e-07,1.92588e-06,0.0027227,27,0.00560865
2023-11-16 00:00:00+00:00,-0.00136063,0.946372,0.293864,0.0720254,0.00476241,0.0278159,8.90197e-06,1.84408e-06,1.52772e-06,4.90723e-06,-0.00135011,27,0.00829172
2023-11-17 00:00:00+00:00,-0.00106513,0.945364,0.274474,0.0691201,0.00492696,0.0179475,5.74292e-06,1.55598e-06,8.11916e-07,-1.05528e-05,-0.0010448,27,0.00823956
2023-11-18 00:00:00+00:00,9.76574e-05,0.945456,0.272305,0.0686219,0.00276696,0.0155205,4.96667e-06,6.20834e-07,5.70438e-07,-1.25589e-05,0.000117366,27.8958,0.00783276
2023-11-19 00:00:00+00:00,0.000509183,0.945937,0.272597,0.0708359,0.00108271,0.00423422,1.35484e-06,1.69355e-07,2.08185e-07,-6.37294e-06,0.000518251,28,0.00570702
2023-11-20 00:00:00+00:00,0.00445875,0.950155,0.26977,0.0669207,0.00144488,0.102187,3.27037e-05,5.90286e-06,4.08613e-06,-9.40593e-06,0.00450394,25.9167,0.00729493
2023-11-21 00:00:00+00:00,-0.00047468,0.949704,0.33675,0.0561564,-0.00759568,0.100068,3.20202e-05,4.3472e-06,3.18514e-06,-4.45904e-06,-0.000422294,28,0.0125192
2023-11-22 00:00:00+00:00,0.000464337,0.950145,0.349455,0.0705993,-0.00597023,0.00846897,2.70981e-06,3.38726e-07,3.1559e-07,-1.63928e-05,0.000487168,28,0.0111179
2023-11-23 00:00:00+00:00,0.00295458,0.952952,0.363475,0.0756297,-0.00529991,0.0534515,1.71042e-05,2.88846e-06,1.97566e-06,-2.19968e-05,0.00299686,27.7188,0.0130043
2023-11-24 00:00:00+00:00,0.0013724,0.95426,0.401368,0.085172,-0.00397399,0.0489134,1.56505e-05,3.85164e-06,1.39702e-06,-2.70389e-05,0.00142419,29,0.0150585
2023-11-25 00:00:00+00:00,0.000219115,0.954469,0.417778,0.0910834,0.00228969,0.0583158,1.86604e-05,4.33334e-06,3.45425e-06,8.53529e-05,0.000161587,28.8646,0.0132826
2023-11-26 00:00:00+00:00,-0.00234123,0.952235,0.435451,0.0965432,0.0108909,0.00688883,2.20453e-06,1.00204e-06,3.45531e-07,0.000552485,-0.00288971,29,0.0117917
2023-11-27 00:00:00+00:00,0.000597569,0.952804,0.408826,0.0753162,-0.00584484,0.0839592,2.68658e-05,6.95123e-06,4.55823e-06,4.24916e-05,0.000595397,27.5938,0.0115482
2023-11-28 00:00:00+00:00,9.09545e-05,0.95289,0.423152,0.0824948,-0.0108355,0.0462895,1.48119e-05,1.85149e-06,9.99481e-07,-1.74501e-05,0.000128948,28,0.0143098
2023-11-29 00:00:00+00:00,-0.000676428,0.952246,0.441428,0.0904518,-0.0066418,0.00897859,2.87306e-06,3.59132e-07,1.39194e-07,-2.35785e-05,-0.000646891,28,0.0145924
2023-11-30 00:00:00+00:00,0.000760981,0.95297,0.442778,0.0874568,-0.00910471,0.00911406,2.91687e-06,3.64609e-07,2.18894e-07,-9.28993e-06,0.000776091,28,0.0145114
2023-12-01 00:00:00+00:00,0.00401992,0.956801,0.501515,0.100443,-0.0123448,0.174384,5.58043e-05,6.97554e-06,2.86483e-06,-2.72352e-05,0.00410875,28,0.0183602
2023-12-02 00:00:00+00:00,-0.00404569,0.95293,0.618576,0.125431,-0.0218486,0.0427807,1.36872e-05,1.80958e-06,1.50612e-06,-4.26143e-06,-0.00401786,28,0.0190635
2023-12-03 00:00:00+00:00,0.00632579,0.958958,0.645514,0.134286,-0.0169874,0.0722205,2.31068e-05,4.49992e-06,2.50458e-06,3.05867e-05,0.00631839,28,0.0195845
2023-12-04 00:00:00+00:00,0.0100965,0.96864,0.730073,0.180774,-0.0286618,0.481949,0.000154388,2.58968e-05,2.48331e-05,7.46391e-05,0.0102769,28.7292,0.025808
2023-12-05 00:00:00+00:00,0.00914648,0.9775,0.790259,0.213274,-0.013843,0.452596,0.000144867,3.45667e-05,2.2851e-05,6.16975e-05,0.00930515,29,0.0265223
2023-12-06 00:00:00+00:00,0.0048415,0.982233,0.889215,0.201618,-0.00170038,0.504116,0.000161349,2.8664e-05,2.33957e-05,4.79683e-05,0.00505836,29,0.0291684
2023-12-07 00:00:00+00:00,-0.00490634,0.977414,0.912531,0.178974,-0.00299274,0.75684,0.000242185,5.25067e-05,3.70743e-05,4.81661e-05,-0.0046068,29.8125,0.0292851
2023-12-08 00:00:00+00:00,-0.00313856,0.974346,1.11765,0.211289,0.0017402,0.452346,0.000144759,3.6446e-05,1.78718e-05,9.73166e-05,-0.00300639,30,0.0276753
2023-12-09 00:00:00+00:00,-0.00391425,0.970532,1.05967,0.232359,0.00422266,0.311618,9.97056e-05,3.32006e-05,1.30899e-05,-5.5068e-05,-0.00368206,30,0.0252641
2023-12-10 00:00:00+00:00,-0.00545064,0.965242,0.946236,0.236323,-0.00533527,0.397492,0.000127199,5.07461e-05,1.81975e-05,-0.000143098,-0.00510652,30,0.0269254
2023-12-11 00:00:00+00:00,-0.0153426,0.950433,0.893259,0.187582,-0.00217747,0.610793,0.000195475,7.8267e-05,4.68136e-05,-9.27408e-06,-0.0150861,29.9271,0.0237354
2023-12-12 00:00:00+00:00,-0.0136003,0.937507,0.834076,0.151864,0.000790253,0.119963,3.83762e-05,2.85501e-05,6.60249e-06,5.32428e-05,-0.013637,30,0.0191889
2023-12-13 00:00:00+00:00,0.00728963,0.944341,0.786652,0.168019,0.000267182,0.328008,0.000104983,5.60387e-05,1.2802e-05,8.20723e-05,0.00737604,30,0.0187297
2023-12-14 00:00:00+00:00,0.00655159,0.950528,0.808217,0.189014,-0.000455089,0.178232,5.70358e-05,1.53916e-05,6.76206e-06,0.000129716,0.00649467,30,0.0203768
2023-12-15 00:00:00+00:00,0.0027368,0.953129,0.776786,0.193345,-0.00145975,0.0902907,2.88929e-05,1.50689e-05,2.86031e-06,0.000192883,0.00259907,30,0.0211768
2023-12-16 00:00:00+00:00,-0.0183337,0.935655,0.77355,0.202605,6.64949e-05,0.12749,4.07711e-05,1.73525e-05,6.11013e-06,0.000114963,-0.0185316,30,0.0194743
2023-12-17 00:00:00+00:00,0.000464962,0.93609,0.740985,0.210896,0.00061827,0.0573603,1.83545e-05,2.67447e-06,2.45355e-06,2.75394e-05,0.000476918,29.6771,0.0154578
2023-12-18 00:00:00+00:00,0.00407363,0.939903,0.697447,0.180429,-0.00339496,0.288642,9.23597e-05,1.492e-05,1.22318e-05,-3.26955e-05,0.00423124,29.9792,0.0165187
2023-12-19 00:00:00+00:00,-0.00645893,0.933832,0.724883,0.171597,-0.000921418,0.0472841,1.51325e-05,1.99667e-06,1.68646e-06,4.05832e-05,-0.00648432,30,0.012853
2023-12-20 00:00:00+00:00,-0.00271843,0.931294,0.684842,0.160959,0.00017361,0.0814795,2.60757e-05,3.51778e-06,1.98213e-06,-4.9556e-06,-0.00266062,30,0.00915107
