sym,i,tranche,entry_t,entry_px,notional,E_before,exit_t,ret,reason,net,src
ZROUSDT,167,1,22454,2.935,0.22791124217587472,2.2786338081501776,22550,0.11925042589437818,end,0.07957263566969738,binance
UXLINK-USDT-SWAP,778,0,23073,0.2572,0.08202809870833107,2.3306828189981887,23217,0.37363919129082424,end,0.3514810706683285,okx
UXLINK-USDT-SWAP,778,1,23121,0.2074,0.13871113682353847,2.348554300072555,23217,0.2232401157184185,end,0.17246835133691224,okx
MAX-USDT-SWAP,779,0,23528,0.33905,0.09468665680576058,2.383410841065097,23672,0.13119008995723347,end,0.15908920199940293,okx
MAX-USDT-SWAP,779,1,23576,0.33923,0.1374370571414894,2.3890795792548967,23672,0.13165109217934734,end,0.09797749082347576,okx
DOGSUSDT,181,0,24012,0.0012191,0.1957032379016059,2.4117280689209006,24156,0.08375030760397029,end,0.02092676883692411,binance
DOGSUSDT,181,1,24060,0.00142,0.19455941456939202,2.3722809203799056,24156,0.2133802816901409,end,0.18399298501778968,binance
CAT-USDT-SWAP,780,0,24274,2.674e-05,0.17800620951937682,2.4516582365506436,24418,-0.21619296933433052,end,-0.16975865923759328,okx
CAT-USDT-SWAP,780,1,24322,2.8174e-05,0.21209554905138103,2.436860917784633,24418,-0.15429119045928874,end,-0.10441584608936194,okx
NEIROETHUSDT,187,0,24278,0.1482,0.1040385318903756,2.432861988924699,24422,-0.12955465587044523,end,-0.06878315042508397,binance
NEIROETHUSDT,187,1,24326,0.1718,0.13682883138537122,2.434780293022826,24422,0.025611175785797524,end,0.06690632926357078,binance
UXLINKUSDT,191,0,24495,0.3875,0.18493653471817748,2.4012780680541623,24521,-0.5,stop,-0.47635381984292835,binance
UXLINKUSDT,191,1,24543,0.6517,0.17219513285146948,2.313209600256564,24639,0.17369955500997392,end,0.21950147419628166,binance
CATIUSDT,197,0,24611,0.9286,0.15469594183253604,2.3309523270059986,24755,0.27406849020030144,end,0.3139072670640635,binance
CATIUSDT,197,1,24659,0.7617,0.238055521037205,2.3800552937778723,24755,0.11500590783773135,end,0.14316322215312743,binance
