sym,i,tranche,entry_t,entry_px,notional,E_before,exit_t,ret,reason,net,src
1000FLOKIUSDT,64,0,12544,0.04037,0.11872262793648795,1.186976961846213,12688,0.11072578647510534,end,0.03314018568307511,binance
1000FLOKIUSDT,64,1,12592,0.034230000000000003,0.12315072956318147,1.2312486790997321,12688,-0.04878761320479108,end,-0.07347541347511334,binance
CETUS-USDT-SWAP,748,0,12635,0.12177,0.07757659512508258,1.2232966602067716,12779,0.3180586351318059,end,0.28504894464762426,okx
CETUS-USDT-SWAP,748,1,12683,0.11751,0.08994441378683127,1.233909267645003,12779,0.29333673729895327,end,0.2806612935098787,okx
ORDI-USDT-SWAP,749,0,12897,9.745,0.08616849150746804,1.2825155615785926,13041,0.13966136480246272,end,0.15262965394758543,okx
ORDI-USDT-SWAP,749,1,12945,8.449,0.1223340242951633,1.293668632195165,13041,0.007693218132323265,end,0.02126022269728692,okx
WLDUSDT,73,0,14436,2.1345,0.09296242016523712,1.2982540099683504,14580,-0.08175216678379016,end,-0.07966744699032959,binance
WLDUSDT,73,1,14484,2.2426,0.11593918947571946,1.2942778780763267,14580,-0.02960849014536704,end,-0.03785584092454103,binance
WSM-USDT-SWAP,750,0,16203,0.04893,0.12866541768563794,1.2863839794792398,16347,0.3041079092581239,end,0.27054082491901366,okx
WSM-USDT-SWAP,750,1,16251,0.03815,0.13153716884307848,1.3150954603762142,16347,0.10747051114023609,end,0.06926010312482711,okx
BIGTIMEUSDT,90,0,16358,0.2366,0.04296068912944261,1.3304834855272492,16502,0.3762045646661032,end,0.43499643502364016,binance
BIGTIMEUSDT,90,1,16406,0.24504,0.05964824102628709,1.3287915072445458,16502,0.39769017303297427,end,0.4555961554501835,binance
ORBSUSDT,92,0,16470,0.05527,0.05802525635376449,1.3687546271674162,16614,0.18364392979916766,end,0.31250089118550334,binance
ORBSUSDT,92,1,16518,0.04222,0.06708637997279816,1.3887447678794507,16614,-0.06868782567503562,end,0.07285034536512104,binance
BSVUSDT,95,0,16548,55.43,0.13859598816704438,1.3856688300952928,16692,0.17246978170665705,end,0.31379449403132775,binance
BSVUSDT,95,1,16596,52.05,0.1394535608330451,1.3942427558527017,16692,0.11873198847262245,end,0.22812410685889342,binance
TIAUSDT,101,0,16818,2.582,0.12556925893069798,1.4744968507061842,16962,0.11812548412083645,end,0.13290614014413843,binance
TIAUSDT,101,1,16866,2.365,0.14850908674671773,1.484778998385009,16962,0.037209302325581395,end,0.05209800624630554,binance
ORDIUSDT,107,0,16980,12.834,0.0705072480390517,1.5429415341916728,17007,-0.4999999999999998,stop,-0.45190359931827473,binance
MEMEUSDT,104,0,16884,0.024909,0.08431561561019107,1.480801340356885,17028,0.1846320607009514,end,0.2565009572283572,binance
MEMEUSDT,104,1,16932,0.020466,0.12932647931130348,1.5143036486792092,17028,0.007622398123717344,end,0.06010245545024087,binance
ORDIUSDT,107,1,17028,19.929,0.07959523730814837,1.4965567449135762,17124,-0.017361633799990006,end,-0.03762939562492705,binance
PYTH-USDT-SWAP,753,0,17294,0.3232,0.08064788627942679,1.493559413676208,17340,-0.5,stop,-0.4938710762661021,okx
PYTHUSDT,115,0,17342,0.4931,0.12112976976635367,1.453644743325479,17486,0.16446968160616504,end,0.19212746522926138,binance
PYTHUSDT,115,1,17390,0.4784,0.1436231511484925,1.4590033637948412,17486,0.1387959866220736,end,0.1495038681780304,binance
ETHWUSDT,120,0,17484,2.848,0.14956994975853444,1.4953854006908514,17628,-0.02176966292134841,end,0.07649035296028898,binance
ETHWUSDT,120,1,17532,2.68,0.1509375500725337,1.5090585318701848,17628,-0.08582089552238803,end,-0.0032304280876272427,binance
ACEUSDT,125,0,17962,13.5133,0.0822101313055438,1.50942411219993,18106,0.026803223490931116,end,0.038028407368556116,binance
ACEUSDT,125,1,18010,17.0974,0.10351605552834875,1.4891366856882018,18106,0.23081287213260504,end,0.21966617420391882,binance
DMAIL-USDT-SWAP,759,0,18994,0.6287,0.07956144789884076,1.535294970684788,19138,0.2791474471130906,end,0.284210861285243,okx
DMAIL-USDT-SWAP,759,1,19042,0.5287,0.11063548024206404,1.540825251240831,19138,0.1428031019481747,end,0.1398678209337386,okx
JUPUSDT,135,0,19026,0.5873,0.12475617906195713,1.5515800555979584,19170,0.026902775412906532,end,0.04126704479446982,binance
